,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
597,ATII12,ATHON GERACAO DISTRIBUIDA II S.A. (*),15/09/2041,"IPCA + 7,3293%","8,3049","7,9893","8,1501","0,1305","8,0196","8,2807","0,959138","95,3907","1542,08",,15/05/2033
598,AURE12,AUREN ENERGIA S.A. (*),15/04/2034,"IPCA + 6,298%","7,2659","6,9801","7,1251","0,0759","7,0491","7,2011","1043,131377","95,5026","1489,92",,15/05/2033
599,AURP12,AUREN PARTICIPACOES S.A. (*),15/04/2035,"IPCA + 7,4515%","7,2664","6,9129","7,0742","0,0619","7,0123","7,1362","1065,559597","102,2409","1591,63",,15/05/2033
600,AURP13,AUREN PARTICIPACOES S.A. (*),15/07/2037,"IPCA + 6,9164%","7,1107","6,9059","6,9892","0,0474","6,9418","7,0367","1001,431877","99,4754","1945,94",45.0,15/05/2035
601,BARU11,BARUERI ENERGIA RENOVAVEL S.A. (*),15/03/2043,"IPCA + 7,7959%","7,9985","7,646","7,8493","0,0766","7,7727","7,9261","1140,09496","99,5873","2103,29",5.0,15/05/2035
602,BCPSA5,CLARO S/A,15/03/2029,"IPCA + 5,7687%",--,--,"7,3675","0,0195","7,348","7,3872","1018,462304","95,3355","801,35",,15/05/2029
603,BHSA11,BARREIRAS HOLDING S.A. (*),15/03/2044,"IPCA + 6,8413%","7,3418","7,0884","7,1872","0,1264","7,0609","7,3137","1033,451583","97,447","2003,91",,15/05/2035
604,BLMN12,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,15/12/2031,"IPCA + 7,1358%","7,7539","7,4802","7,6709","0,1017","7,5692","7,7727","1145,952087","98,7175","650,98",,15/08/2028
605,BRFS31,BRF S/A,30/04/2026,"IPCA + 5,5%","11,0755","10,1271","10,58","0,0315","10,5485","10,6116",N/D,N/D,N/D,,15/08/2026
606,BRKP28,BRK AMBIENTAL PARTICIPACOES S/A (*),15/09/2034,"IPCA + 5,5365%","8,5196","8,2815","8,4579","0,0903","8,3676","8,5483","1158,815362","85,0197","1480,93",40.0,15/05/2033
607,BRST11,BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,7694%","8,9364","8,4124","8,683","0,324","8,359","9,0071","886,715146","96,2125","356,38",,15/05/2027
608,BTEL23,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2032,"IPCA + 8,27%","8,219","7,8967","8,1104","0,0791","8,0314","8,1896","1043,243526","100,7029","1197,29",,15/08/2030
609,BTEL33,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2035,"IPCA + 8,45%","8,3656","7,9495","8,1327","0,0807","8,0521","8,2135","1055,273054","101,8044","1541,36",,15/05/2033
610,CAEC12,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2036,"IPCA + 8,1891%","7,367","7,151","7,2774","0,1178","7,1597","7,3953","1142,186037","105,932","1728,28",45.0,15/05/2035
611,CAJS11,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A,15/11/2040,"IPCA + 5,4%","7,6524","7,4124","7,5114","0,0639","7,4475","7,5754","1088,121129","87,9471","1584,49",,15/05/2033
612,CAJS12,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A (*),15/09/2037,"IPCA + 6,85%","7,6401","7,3956","7,5218","0,0709","7,4509","7,5927","990,80059","96,9954","1218,18",,15/08/2030
613,CART13,CONCESSIONÁRIA AUTO RAPOSO TAVARES S/A (*),15/12/2035,"IPCA + 6,8138%","7,4695","7,1902","7,3691","0,0384","7,3307","7,4076","11788,844238","97,7026","1124,72",50.0,15/08/2030
614,CASN23,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),16/11/2033,"IPCA + 10,3294%","8,9338","8,5765","8,7483","0,1097","8,6386","8,8581","1182,791189","105,0251","865,23",,15/05/2029
615,CASN24,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2032,"IPCA + 9,9878%","8,9094","8,5272","8,718","0,145","8,573","8,8631","1096,077595","104,2679","911,5",,15/05/2029
616,CASN34,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2037,"IPCA + 10,6573%","8,86","8,5159","8,6877","0,0987","8,589","8,7865","1149,688745","109,0943","1242,29",,15/08/2030
617,CBAN12,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,IPCA + 5%,"7,6113","7,2787","7,4422","0,0508","7,3914","7,4931","1379,650063","89,4323","1208,33",,15/08/2030
618,CBAN32,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,6126","7,2829","7,4461","0,0526","7,3936","7,4988","1398,920518","90,2899","1203,87",,15/08/2030
619,CBAN52,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,6113","7,2819","7,4453","0,0529","7,3924","7,4983","1398,970279","90,2931","1203,88",,15/08/2030
620,CBAN72,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,6075","7,3498","7,5198","0,1186","7,4012","7,6385","1394,347304","89,9947","1202,93",,15/08/2030
621,CCLS11,CICLUS AMBIENTAL DO BRASIL S.A. (*),15/01/2031,"IPCA + 6,6739%","8,3004","8,0095","8,1722","0,0378","8,1344","8,2101","1160,967167","93,9385","1125,8",,15/08/2030
622,CCPV11,CONCESSIONARIA DE RODOVIAS PRVIAS S.A. (*),15/02/2030,"IPCA + 7,6%","6,9987","6,7334","6,8731","0,0873","6,7858","6,9605","1096,107413","102,8927","1060,35",,15/08/2030
623,CCROA5,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/11/2033,"IPCA + 4,8791%","7,2509","6,853","7,0719","0,0799","6,992","7,1518","953,792584","89,2719","1361,25",,15/08/2032
624,CCROB4,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*) (**),15/12/2028,"IPCA + 4,25%","7,7965","7,5193","7,6605","0,0224","7,6381","7,6829","1023,743062","94,8933","405,45",,15/05/2027
625,CCROB6,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/01/2036,"IPCA + 6,437%","7,2419","6,7943","7,0289","0,064","6,9649","7,093","1165,114183","96,699","1518,81",15.0,15/05/2033
626,CDES11,VPORTS AUTORIDADE PORTUARIA S/A (*),15/12/2038,"IPCA + 8,0361%","7,3036","7,0151","7,1899","0,0766","7,1133","7,2667","1117,110363","105,5529","1746,87",40.0,15/05/2035
627,CEAD11,CEA II CENTRAIS EOLICAS ASSURUA II SPE S/A,15/06/2030,"IPCA + 6,6605%","8,0307","7,8018","7,9707","0,1109","7,8598","8,0817","862,483547","97,3426","552,7",,15/08/2028
628,CEAP12,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*) (**),15/07/2030,"IPCA + 6,5%","7,403","7,0598","7,2329","0,0314","7,2015","7,2645","1083,740865","97,4525","946,99",,15/08/2030
629,CEAP14,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2033,"IPCA + 6,75%","7,3952","7,1347","7,2577","0,0249","7,2328","7,2826","1074,594514","97,3254","1436,55",,15/08/2032
630,CEAP17,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2036,"IPCA + 7,9091%","7,2267","7,0041","7,0818","0,0616","7,0202","7,1435","1114,593755","105,4296","1742,6",35.0,15/05/2035
631,CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%","7,0959","6,8294","6,9567","0,0976","6,8591","7,0544","1076,751186","97,4669","974,18",,15/08/2030
632,CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%","7,2792","6,8831","7,0516","0,1271","6,9246","7,1788","1053,956659","95,0043","1440,33",,15/08/2032
633,CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%","7,1078","6,85","6,9854","0,0802","6,9052","7,0657","1197,145478","95,3937","1083,79",,15/08/2030
634,CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%","7,1087","6,8035","6,97","0,0979","6,8721","7,068","1154,223943","97,0502","1162,05",,15/08/2030
635,CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%","7,3652","7,0467","7,2126","0,1247","7,0879","7,3374","1155,266265","99,7863","920,12",,15/05/2029
636,CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%","7,4014","7,0641","7,2401","0,0513","7,1889","7,2915","1083,343755","97,4279","946,97",,15/08/2030
637,CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%","7,2414","7,062","7,1521","0,058","7,0941","7,2102","1041,283837","96,2907","1710,85",,15/05/2035
638,CEED17,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/09/2036,"IPCA + 6,6493%","7,2379","7,0058","7,1178","0,0523","7,0655","7,1702","1017,013187","96,9186","1793,83",,15/05/2035
639,CEED19,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/06/2037,"IPCA + 7,0606%","7,3397","7,0505","7,1977","0,0581","7,1397","7,2559","1009,079933","99,0675","1842,7",15.0,15/05/2035
640,CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%","7,3625","6,9752","7,165","0,0896","7,0754","7,2547","1198,274398","95,0716","783,8",,15/05/2029
641,CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%","7,2923","6,8756","7,0753","0,1798","6,8955","7,2552","1052,624137","94,8842","1440,03",,15/08/2032
642,CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%","7,1013","6,8013","6,9655","0,1083","6,8573","7,0739","1200,99107","95,68","1082,78",,15/08/2030
643,CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%","7,1047","6,8439","6,9802","0,0671","6,9131","7,0474","1153,716575","97,0075","1161,97",,15/08/2030
644,CERT11,CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A (*),15/03/2029,"IPCA + 8,1773%","7,4368","7,1962","7,32","0,1088","7,2112","7,4288","1095,947568","102,7915",872,45.0,15/05/2029
645,CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%","7,3433","7,0501","7,1713","0,0317","7,1396","7,2031","1108,660583","101,1728","977,54",,15/08/2030
646,CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%","7,4736","7,0768","7,2829","0,0836","7,1993","7,3666","1243,728025","90,4065","897,1",5.0,15/05/2029
647,CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%","7,2246","6,9372","7,0504","0,0699","6,9806","7,1204","1040,874647","95,1742","1496,06",,15/05/2033
648,CGASA1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2034,"IPCA + 6,3763%","7,194","6,891","6,9781","0,0547","6,9234","7,0328","1025,717889","96,2468","1703,03",,15/05/2035
649,CGASA2,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/12/2036,"IPCA + 7,1728%","7,122","6,8182","6,9701","0,0804","6,8897","7,0507","1070,69563","101,4853","1966,28",,15/05/2035
650,CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%","6,8979","6,6169","6,7413","0,0657","6,6756","6,807","1040,603294","97,6312","2206,81",,15/08/2040
651,CGEE13,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),14/12/2041,"IPCA + 8,7219%","9,4958","9,1621","9,3338","0,1555","9,1783","9,4894","1004,945021","96,4211","1623,56",10.0,15/05/2033
652,CGEE23,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),15/12/2041,"IPCA + 8,7219%","9,4252","9,0655","9,2775","0,0433","9,2341","9,3209","1008,287841","96,7419","1625,91",35.0,15/05/2033
653,CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%","7,6419","7,2636","7,4873","0,1054","7,3819","7,5928","1007,776705","93,69","780,39",,15/05/2029
654,CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%","7,3976","7,0632","7,2387","0,0588","7,1799","7,2976","1130,810607","99,5051","965,61",,15/08/2030
655,CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%","7,2495","7,0073","7,1463","0,0661","7,0802","7,2125","1037,314202","95,8855","1714,2",,15/05/2035
656,CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%","7,3747","7,073","7,2257","0,0288","7,1969","7,2546","1087,319732","96,9232","1069,34",,15/08/2030
657,CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%","7,2282","6,973","7,1002","0,0805","7,0197","7,1807","1017,990772","97,0321","1794,25",,15/05/2035
658,CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%","7,3231","7,076","7,2094","0,0457","7,1637","7,2552","1087,610493","96,8572","1616,65",5.0,15/05/2033
659,CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%","6,9519","6,7122","6,8677","0,0492","6,8185","6,917","1071,158185","99,5535","1195,86",40.0,15/08/2030
660,CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%","8,2576","8,1504","8,2049","0,0179","8,1869","8,2229","1183,948627","99,8558","1104,81",35.0,15/08/2030
661,CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%","8,3424","8,0625","8,2515","0,1556","8,0959","8,4073","1215,68372","95,6627","428,69",,15/05/2027
662,CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%","7,6631","7,2822","7,4612","0,0857","7,3756","7,547","1080,074932","96,9139","903,71",,15/05/2029
663,CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%","7,5217","7,2085","7,3923","0,0839","7,3084","7,4764","1041,080225","97,608","1486,63",10.0,15/05/2033
664,CLIS13,CLI SUL S/A (*),15/08/2035,"IPCA + 8,5536%",--,--,"7,5373","0,0319","7,5054","7,5693","1088,097909","105,3448","1403,95",10.0,15/08/2032
665,CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",--,--,"8,7388","0,0194","8,7194","8,7583","638,61524","99,9963","232,57",,15/08/2026
666,CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%","7,7754","7,5298","7,6501","0,0687","7,5814","7,7188","1056,669585","97,6685","1588,32",5.0,15/05/2033
667,CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%","8,9727","8,5905","8,8715","0,1066","8,7648","8,9782","687,3336","96,8235","181,48",,15/08/2026
668,CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%","7,4687","7,2243","7,3462","0,1154","7,2307","7,4617","1118,628308","96,6626","734,52",,15/08/2028
669,CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%","7,1658","6,9605","7,0622","0,0595","7,0027","7,1218","1020,523023","94,9912","1502,37",5.0,15/05/2033
670,CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%","7,0971","6,8461","6,978","0,0699","6,9081","7,0481","1020,451271","97,1452","1937,25",15.0,15/05/2035
671,CMGDB2,CEMIG DISTRIBUIÇÃO S/A (*),15/03/2040,"IPCA + 7,5467%","7,0296","6,6268","6,844","0,0752","6,7688","6,9193","1077,618799","105,9211","2229,69",50.0,15/08/2040
672,CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%","8,3235","8,0283","8,2046","0,1369","8,0677","8,3417","1088,354814","85,4724","1257,78",,15/08/2032
673,CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%","8,3714","8,0691","8,2684","0,1289","8,1395","8,3975","1077,809716","93,2","1367,58",,15/08/2032
674,CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,"8,1949","0,0412","8,1537","8,2361","1024,270868","80,4198","1809,07",,15/05/2035
675,CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%","8,2919","8,0524","8,1771","0,1685","8,0086","8,3457","1069,961125","92,4917","1888,91",,15/05/2035
676,CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%","7,3128","7,0331","7,205","0,0667","7,1382","7,2718","1176,587528","101,4248","913,52",,15/05/2029
677,CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,"8,3761","8,1024","8,2753","0,2057","8,0696","8,4811","1198,813534","89,8037","1251,33",35.0,15/08/2032
678,COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%","7,8216","7,4968","7,6445","0,0434","7,6011","7,688","1098,70667","93,9071","1178,55",,15/08/2030
679,COCEB2,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2030,"IPCA + 7,9%","7,8139","7,3939","7,6141","0,0657","7,5484","7,68","1041,34269","101,0328","976,57",,15/08/2030
680,COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%","7,873","7,6588","7,759","0,0295","7,7295","7,7886","1097,511852","100,8329","1428,33",,15/08/2032
681,COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%","7,8441","7,5961","7,7194","0,0391","7,6803","7,7587","1001,354559","97,2406","1510,09",,15/05/2033
682,CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%","7,5297","7,2119","7,4652","0,0563","7,4089","7,5217","1171,362329","94,8","1646,69",45.0,15/05/2033
683,CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%","11,6937","11,3822","11,5513","0,0635","11,4878","11,6149","1068,068649","92,6593","538,95",10.0,15/08/2028
684,CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%","7,0107","6,7168","6,869","0,0657","6,8033","6,9348","1132,848845","96,885","1005,54",,15/08/2030
685,CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,031","6,7107","6,8792","0,0704","6,8088","6,9497","1078,722354","96,346","1419,45",,15/08/2032
686,CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%","7,1011","6,7696","6,9475","0,1679","6,7796","7,1155","1048,618913","96,0986","1494,96",,15/05/2033
687,CPFPA9,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%","7,1289","6,858","6,9912","0,0681","6,9231","7,0594","1073,552955","104,3121","1599,32",,15/05/2033
688,CPFPB0,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/05/2035,"IPCA + 6,9249%","6,9812","6,6908","6,8617","0,06","6,8017","6,9218","1032,481954","100,3852","1639,3",5.0,15/05/2033
689,CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%","6,8527","6,4957","6,6932","0,0648","6,6283","6,7581","1057,33785","96,8892","2157,57",,15/08/2040
690,CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%","7,2054","6,8308","7,0364","0,2877","6,7487","7,3241","1182,847917","94,7652","1085,86",,15/08/2030
691,CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%","7,0259","6,7661","6,9135","0,0514","6,8621","6,965","1136,935198","99,4577","1610,28",,15/05/2033
692,CPGTC0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2037,"IPCA + 7,482%","7,01","6,7017","6,8704","0,0686","6,8017","6,9391","1067,271248","103,9469","1717,4",5.0,15/05/2035
693,CPIS13,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),15/09/2036,"IPCA + 6,8091%","7,274","7,0389","7,1527","0,0434","7,1094","7,1962","1025,691315","97,7445","1785,87",,15/05/2035
694,CPLD15,COPEL DISTRIBUICAO S/A,15/11/2027,"IPCA + 4,2%","8,9377","8,6462","8,7563","0,1266","8,6297","8,883","1352,884633","95,4043","273,57",,15/08/2026
695,CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%","7,184","6,8102","6,9998","0,155","6,8448","7,155","1177,274679","91,5724","1050,59",,15/08/2030
696,CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%","7,0464","6,7672","6,9145","0,0505","6,864","6,9651","1042,47824","96,3276","1584,9",,15/05/2033
697,CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%","7,0509","6,765","6,9239","0,0848","6,8391","7,0088","1128,737934","96,7339","1184,9",,15/08/2030
698,CPLDC0,COPEL DISTRIBUICAO S/A (*),15/07/2037,"IPCA + 6,9543%","7,0966","6,7453","6,9469","0,1114","6,8356","7,0584","1014,919092","100,0489","1780,43",35.0,15/05/2035
699,CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",--,--,--,--,--,--,"584,834584","50,7",N/D,,
700,CRCF12,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A. (*),15/03/2041,"IPCA + 8,4668%","7,8128","7,5303","7,695","0,0473","7,6477","7,7424","1125,064767","106,3957","2206,8",,15/08/2040
701,CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%","7,9286","7,6151","7,8289","0,1006","7,7283","7,9295","972,399675","95,2654","694,8",40.0,15/08/2028
702,CRTA12,CONCESSIONARIA ROTA DO OESTE S.A. (*),15/12/2043,"IPCA + 7,7178%","8,4523","8,0697","8,2339","0,1702","8,0637","8,4042","1015,713115","96,0464","2110,09",,15/05/2035
703,CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%","8,0311","7,7106","7,8582","0,0948","7,7634","7,9531","1020,671009","96,4185","1825,56",,15/05/2035
704,CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%","10,3535","9,469","9,9071","0,3728","9,5342","10,28","1074,815976","84,8969","1060,9",,15/08/2030
705,CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%","9,2647","8,8797","8,9439","0,3982","8,5456","9,3422","185,496322","98,8776",83,,
706,CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%","7,2934","6,9519","7,181","0,1336","7,0475","7,3147","877,91095","94,3411","792,84",,15/05/2029
707,CSMGB4,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/06/2026,"IPCA + 4,3%","10,1114","9,6097","9,8514","0,0394","9,812","9,8909","346,501359","97,5342","120,94",,15/08/2026
708,CSMGB8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"IPCA + 7,1%","8,3692","8,0309","8,2048","0,0505","8,1543","8,2555","1066,28768","97,3088","667,76",,15/08/2028
709,CSMGB9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"IPCA + 7,2735%",--,--,"8,6032","0,0148","8,5883","8,6181","1014,231537","94,8823","1066,43",,15/08/2030
710,CSMGC0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/05/2035,"IPCA + 8,21%",--,"8,0954","8,2588","0,118","8,1408","8,3769","1011,454183","99,7856","1199,01",,15/08/2030
711,CSNAA4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2030,"IPCA + 6,5%","8,6486","8,3597","8,4901","0,2724","8,2177","8,7626","1031,044367","92,6398","1036,68",,15/08/2030
712,CSNAA5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2034,"IPCA + 6,83%","8,6508","8,3441","8,5078","0,1777","8,3302","8,6856","999,406793","91,3552","1449,06",,15/08/2032
713,CSNAA6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2034,"IPCA + 7,5888%",--,--,"8,5348","0,0619","8,4729","8,5967","1006,700216","94,4191","1641,97",,15/05/2033
714,CSNAB4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2033,"IPCA + 6,8%","8,6457","8,4235","8,5371","0,0461","8,491","8,5834","1019,92849","91,594","1361,65",,15/08/2032
715,CSNAB5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2039,"IPCA + 6,9924%","8,6243","8,2885","8,4826","0,2428","8,2398","8,7255","977,503747","89,2954","2026,55",,15/05/2035
716,CSNAB6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2039,"IPCA + 7,6952%",--,"8,2708","8,4396","0,1378","8,3019","8,5775","1007,826239","94,492","2052,99",,15/05/2035
717,CSNAC4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2038,IPCA + 7%,"8,5534","8,2748","8,4209","0,2215","8,1994","8,6425","1002,121114","89,9641","1991,41",,15/05/2035
718,CSNP12,COMPANHIA ENERGÉTICA SINOP S.A. (*) (**),15/06/2032,"IPCA + 7,9461%","8,0778","7,7527","7,9175","0,1268","7,7907","8,0444","1244,912765","100,0857","814,43",,15/05/2029
719,CSRN19,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,15/04/2026,"IPCA + 4,2542%",--,--,"8,8113","0,2508","8,5605","9,0623","1398,078293","97,628","141,36",,15/08/2026
720,CSRN29,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,15/04/2029,"IPCA + 4,4986%","7,4485","7,1302","7,2225","0,0873","7,1352","7,3099","1348,47175","94,0704","595,88",,15/08/2028
721,CSRNA1,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*) (**),15/06/2028,"IPCA + 6,4482%","7,3176","7,0813","7,1908","0,0116","7,1792","7,2025","1098,896743","98,2735","630,99",,15/08/2028
