,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
292,HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%","0,976","0,644","0,7956","0,0431","0,7525","0,8388","1054,091916","101,1201","562,86",,
293,HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%","0,9759","0,6404","0,8018","0,0259","0,7759","0,8277","1060,482696","100,1172","617,7",,
294,HYPEA9,HYPERA S/A (*),15/01/2030,"DI + 0,9%","0,9419","0,5972","0,8092","0,2313","0,5779","1,0407","1031,917207","100,2673","747,39",,
295,HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),23/09/2025,"DI + 3,8%","2,9926","2,6465","2,8284","0,0564","2,772","2,8848","991,339641","102,4718",1,,
296,IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%","2,0506","0,9579","1,6664","0,0166","1,6498","1,683","174,180416","100,6276","88,27",,
297,IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%","0,2874","0,098","0,1964","0,0205","0,1759","0,2169","1080,028949","100,0383",5,,
298,IGTAA3,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),20/09/2030,"DI + 0,45%","0,8703","0,5002","0,8315","0,0369","0,7946","0,8686","986,90084","98,6901","875,57",,
299,IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%","0,4792","0,265","0,3568","0,0379","0,319","0,3948","1110,11061","102,6788","323,72",5.0,
300,IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%","0,751","0,4919","0,6223","0,0156","0,6067","0,638","1060,01104","101,9079","478,65",,
301,INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%","1,3634","1,1336","1,3044","0,0106","1,2938","1,3151","1065,068669","100,7216","532,5",45.0,
302,IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%","1,1725","0,948","1,0564","0,0727","0,9837","1,1291","1090,172332","101,4209","663,99",,
303,IOCHA4,IOCHPE-MAXION S/A (*) (**),10/10/2028,"DI + 1,35%","1,0339","0,8912","0,9533","0,0665","0,8868","1,0199","1078,57455","100,808","517,51",,
304,IOCHA5,IOCHPE-MAXION S/A (*) (**),05/02/2030,"DI + 1,55%","1,1533","0,8262","0,9971","0,2418","0,7553","1,2391","1037,886144","101,6506","756,78",,
305,IOCHA6,IOCHPE-MAXION S/A (*) (**),04/06/2030,"DI + 1,45%","1,1688","0,8916","1,0438","0,102","0,9418","1,1459","1061,001059","101,2548","784,34",,
306,ISPE12,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,4492","2,0093","2,2468","0,0498","2,197","2,2967","1135,760505","100,6629","673,62",10.0,
307,ISPE13,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,4493","2,1211","2,287","0,0374","2,2497","2,3245","1074,210998","100,5806","701,65",5.0,
308,ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%","1,0145","0,8323","0,9821","0,0213","0,9608","1,0035","1134,477554","101,5676",1,,
309,ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%","0,8606","0,5515","0,7011","0,0551","0,646","0,7562","1033,499975","100,8968","1269,2",,
310,JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%","1,4347","1,1175","1,2986","0,026","1,2725","1,3247","693,07012","100,9237","163,18",,
311,JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%","1,42","1,1597","1,3032","0,0072","1,296","1,3104","1010,152986","101,0153","289,21",,
312,JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%","2,9634","2,3822","2,6704","0,0334","2,637","2,7039","1072,74895","100,0484","422,72",,
313,JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%","5,5724","4,3253","4,822","0,2626","4,5594","5,0847","994,703637","96,1745","770,6",35.0,
314,JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%","2,0293","0,662","1,4533","0,5368","0,9165","1,9902","531,131877","100,4501","154,35",,
315,KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%","2,708","1,9257","2,5352","0,0607","2,4746","2,596","407,324965","100,1629","159,05",,
316,KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%","8,9113","5,3886","7,5258","1,5549","5,9709","9,0807","1010,428486","94,9861","241,59",,
317,KRSA12,KORA SAUDE PARTICIPACOES S.A.,30/10/2030,"DI + 2,8%","10,4935",5,"7,9948","0,8362","7,1586","8,8312","984,489843","87,0576","697,53",,
318,LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%","1,511","1,3654","1,4184","0,024","1,3945","1,4425","1091,975348","103,1893","824,93",35.0,
319,LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%","1,3766","1,1673","1,2502","0,0433","1,2069","1,2936","1078,149691","100,0028",3,,
320,LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),25/05/2026,"DI + 2,4%","2,0378","1,765","1,9213","0,0291","1,8922","1,9505","1058,625899","100,2929","157,29",,
321,LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),10/12/2026,"DI + 1,93%","1,6024","1,3721","1,4936","0,1172","1,3764","1,611","1051,725219","100,4731","277,28",,
322,LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2027,"DI + 1,7%","1,4723","1,2968","1,3928","0,0083","1,3845","1,4012","1084,668874","100,5044","419,25",,
323,LMTPA0,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),15/10/2029,"DI + 1,7%","1,5277","1,3003","1,4095","0,0135","1,396","1,4231","1078,807829","100,853","749,02",,
324,LMTPA1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2028,"DI + 1,5%","1,569","1,3452","1,5025","0,0075","1,495","1,5101","1029,046434","99,9951","498,2",,
325,LMTPB1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2030,"DI + 1,7%",--,--,"1,7971","0,02","1,777","1,8172","1026,312294","99,6928","812,1",,
326,LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),11/07/2027,"DI + 1,65%","1,25","0,85","1,05",0,"1,05","1,05","1039,098357","100,6956","295,29",,
327,LORTB1,LOCALIZA RENT A CAR (*),15/07/2027,"DI + 1,6%","1,2906","1,0864","1,1885","0,0149","1,1736","1,2035","1037,2318","100,6483","401,36",,
328,LORTB2,LOCALIZA RENT A CAR (*),05/12/2028,"DI + 1,87%","1,3045","1,0856","1,1999","0,0092","1,1907","1,2093","1066,120231","101,6776","636,13",,
329,LORTB9,LOCALIZA RENT A CAR (*),25/02/2029,DI + 2%,"1,4394","1,1626","1,3075","0,0146","1,2929","1,3221","1031,774325","101,8861","692,09",5.0,
330,LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),15/06/2027,"DI + 2,3%","2,7407","1,0366","2,3677","0,1352","2,2325","2,503","835,691655","99,9418","221,77",,
331,LVTC22,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*),15/06/2029,"DI + 2,7%","6,3163","2,9812","5,2638","1,135","4,1288","6,3989","894,157505","96,1376","398,78",,
332,MATD12,HOSPITAL MATER DEI S.A. (*),15/05/2031,"DI + 0,95%","0,9189","0,7925","0,8557","0,0113","0,8445","0,8671","1058,361665","100,3374","908,69",,
333,MEAL14,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A. (*) (**),11/10/2028,"DI + 4,2%","4,7194","3,0397","4,0184","0,1121","3,9064","4,1306","668,079184","100,2922","421,63",,
334,MGLUA0,MAGAZINE LUIZA S/A (*),15/10/2026,"DI + 1,25%","2,2124","1,4026","1,7746","0,1705","1,6041","1,9451","1064,803186","99,7367","128,42",5.0,
335,MILS18,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),10/01/2030,DI + 2%,"1,0133","0,7208","0,8702","0,0273","0,8429","0,8976","1063,522872","102,926","654,51",,
336,MILS19,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),20/06/2029,"DI + 1,3%","1,1111","0,7532","0,95",0,"0,95","0,95","1049,856478","100,8934","648,1",,
337,MNLT11,MNLT S.A.,15/10/2026,"DI + 1,75%","1,0104","0,4594","0,8278","0,1607","0,6671","0,9886","1079,220029","100,8699","239,82",,
338,MNRVA1,MINERVA S/A (*) (**),15/10/2026,"DI + 1,6%","1,3395","1,1925","1,2839","0,1102","1,1737","1,3942","1072,400653","100,2971","239,94",35.0,
339,MOTVA8,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/05/2030,"DI + 0,57%","0,6413","0,3197","0,502","0,0399","0,4621","0,5421","1048,071634","100,2309","859,39",,
340,MOVI17,MOVIDA PARTICIPACOES S/A (*),15/09/2026,"DI + 2,7%","3,2082","1,4756","2,6642","0,9017","1,7625","3,5659","501,808785","100,0327","236,09",40.0,
341,MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2027,"DI + 2,95%","3,3137","1,9713","2,7296","0,8246","1,905","3,5543","1006,230361","100,2883","338,53",10.0,
342,MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2029,"DI + 2,9%","4,1388","3,3506","3,6439","1,0716","2,5723","4,7156","985,995257","98,2724","608,63",35.0,
343,MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),27/07/2027,"DI + 2,05%","3,7704","1,8431","2,7225","0,4","2,3225","3,1225","678,321081","99,2094","304,29",,
344,MOVIA2,MOVIDA PARTICIPACOES S/A (*),15/10/2026,"DI + 2,1%","3,0505","0,9884","2,1259","0,6439","1,482","2,7699","1071,379529","99,9871","128,02",,
345,MOVIA3,MOVIDA PARTICIPACOES S/A (*),05/03/2027,"DI + 2,5%","3,8411","2,55","3,3255","0,5411","2,7844","3,8667","996,508374","98,9418","334,13",35.0,
346,MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),11/11/2027,"DI + 1,55%","1,2943","0,811","1,0531","0,0286","1,0245","1,0818","1066,310729","100,6924","354,75",,
347,MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,25/04/2027,"DI + 4,5%","0,6799","0,3935","0,5214","0,0285","0,493","0,55","496,903267","102,8459","183,26",,
348,MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2028,"DI + 1,3%","0,8051","0,582","0,7171","0,0279","0,6892","0,7451","1078,349047","100,9837","428,08",,
349,MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10/01/2028,"DI + 1,2%","0,8","0,6172","0,7178","0,0123","0,7055","0,7302","1039,39923","100,755","397,06",,
350,MULTA5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2031,"DI + 0,55%","0,6418","0,3149","0,4798","0,0375","0,4423","0,5174","1067,028385","100,2482","894,84",5.0,
351,MULTB5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2034,"DI + 0,8%","0,7437","0,4032","0,6",0,"0,6","0,6","1075,6639","100,9501","1201,99",,
352,MVLV19,MOVIDA PARTICIPACOES S/A (*),05/04/2027,"DI + 2,95%","4,3052",--,"3,4091","0,4365","2,9726","3,8457","1075,261033","99,6033","224,95",40.0,
353,MVLVA1,MOVIDA PARTICIPACOES S/A (*),22/12/2027,"DI + 2,9%","4,2967","2,7381","3,3468","0,6215","2,7253","3,9684","1039,252404","99,5314","272,88",35.0,
354,MVLVA3,MOVIDA PARTICIPACOES S/A (*),10/08/2027,"DI + 2,5%","3,7737","1,683","2,8019","0,4035","2,3984","3,2054","1014,717889","99,5148","416,66",,
355,NATUA3,NATURA COSMÉTICOS S/A (*),15/06/2029,"DI + 1,2%","1,1572","0,7872","0,9798","0,0185","0,9614","0,9984","1048,687255","100,6289","725,66",,
356,NIGP12,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),24/03/2032,"DI + 1,9%","1,1266","0,8482","0,9923","0,022","0,9703","1,0144","1116,455306","103,287","915,73",,
357,NTSD16,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2029,"DI + 1,2%","0,8669","0,67","0,7576","0,0156","0,7419","0,7733","1027,968277","101,2096","692,14",,
358,NTSD17,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),20/06/2028,"DI + 0,8%","0,6003","0,4164","0,4877","0,1269","0,3608","0,6147","1046,548344","100,7059","571,5",,
359,NTSD18,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),22/11/2030,"DI + 0,8%","0,7633","0,4578","0,6113","0,0263","0,5851","0,6377","1058,437629","100,6871","921,73",,
360,NTSD25,NOVA TRANSPORTE DO SUDESTE S.A. - NTS  (*),13/09/2029,"DI + 1,6%","1,168","0,6786","0,9247","0,1705","0,7542","1,0953","1024,183199","102,1043","788,15",,
361,NTSD26,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2031,"DI + 1,4%","0,8968","0,6501","0,7987","0,0123","0,7864","0,811","1037,852451","102,1619","908,29",,
362,NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),13/09/2032,"DI + 1,85%","1,0775","0,8164","0,9223","0,0727","0,8497","0,9951","1040,553354","103,7312","1013,32",,
363,NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2034,"DI + 1,7%","1,0362","0,8014","0,9136","0,0381","0,8755","0,9518","1053,564507","103,677","1178,99",35.0,
364,OMGE13,OMEGA GERAÇÃO S/A (*),15/03/2029,"DI + 1,99%","1,1969","0,9704","1,0901","0,0156","1,0744","1,1058","787,131787","101,9037","537,49",,
365,OMGE16,OMEGA GERAÇÃO S/A (*) (**),15/03/2030,"DI + 1,15%","1,0905","0,8337","0,9532","0,0491","0,9041","1,0024","1009,701434","100,6694","863,81",,
366,OMGE21,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"DI + 1,3%","0,9","0,5838","0,735","0,0223","0,7127","0,7575","635,812351","100,3376","151,86",,
367,OMGE26,OMEGA GERAÇÃO S/A (*) (**),15/03/2031,"DI + 1,25%","1,1795","0,7543","0,9873","0,2183","0,7689","1,2057","1013,340148","101,0302","995,29",5.0,
368,ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2027,"DI + 1,62%",--,--,--,--,--,--,"766,000264","72,7551",N/D,,
369,ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2029,"DI + 1,8%",--,--,--,--,--,--,"758,326202","71,9837",N/D,10.0,
370,ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),10/04/2029,"DI + 1,4%",--,--,--,--,--,--,"732,579603","68,4547",N/D,35.0,
371,OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),10/07/2029,"DI + 2,95%","1,6381","1,2992","1,4996","0,0708","1,4288","1,5705","965,318534","102,2806","402,55",,
372,OPCT16,OCEANPACT SERVICOS MARITIMOS S.A. (*),18/12/2029,"DI + 2,5%","1,6447","1,4104","1,5566","0,1253","1,4312","1,682","1025,392522","102,4062","649,47",10.0,
373,OPCT17,OCEANPACT SERVICOS MARITIMOS S.A.  (*),27/07/2030,DI + 2%,"1,6481","1,3551","1,5117","0,0363","1,4754","1,5481","1025,558418","101,3999","731,14",35.0,
374,ORMA15,ORIZON MEIO AMBIENTE S.A. (*),15/11/2028,"DI + 2,4%","1,5128","1,2023","1,3616","0,0208","1,3408","1,3825","1018,093886","101,4814","364,55",,
375,OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),20/06/2026,"DI + 2,4%","1,9","1,5937","1,7594","0,0178","1,7416","1,7773","524,048272","100,4397","176,21",,
376,OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),24/05/2027,"DI + 2,45%","1,9019","1,7022","1,8223","0,0096","1,8127","1,8321","1062,412028","100,6352","259,84",10.0,
377,OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),15/07/2028,"DI + 2,4%","2,527","1,4696","2,358","0,2916","2,0664","2,6496","1033,024261","100,0873","535,91",,
378,OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),10/06/2029,"DI + 2,7%","2,432","2,0482","2,3337","0,1788","2,1548","2,5126","1058,437695","100,8942","628,4",,
379,OVSAA9,UNIDAS LOCACOES E SERVICOS S.A. (*),18/11/2029,"DI + 2,5%","2,6703","2,3043","2,4898","0,0305","2,4593","2,5204","1059,552503","100,0272","687,84",,
380,OVSAB0,UNIDAS LOCACOES E SERVICOS S.A. (*),16/05/2028,"DI + 2,3%","2,4486","2,1476","2,2876","0,0183","2,2693","2,3061","1046,157357","100,0261","542,14",,
381,OZNH11,OZN HEALTH SPE S.A (*),26/11/2031,"DI + 3,5%","2,2281","1,8353","1,941","0,1984","1,7426","2,1395","1052,855936","103,9189","643,78",,
382,PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),05/09/2027,"DI + 0,55%","0,5635","0,3776","0,5106","0,0184","0,4922","0,529","575,263292","100,0387","248,89",,
383,PALFA5,COMPANHIA PAULISTA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%","0,6186","0,4086","0,5075","0,1229","0,3846","0,6304","1004,08652","99,9514","703,65",,
384,PALFA6,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/02/2030,"DI + 0,59%","0,6","0,4357","0,5447","0,0736","0,4711","0,6184","1016,433546","100,1364","762,58",5.0,
385,PASS12,COMPASS GAS E ENERGIA S.A (*),01/11/2030,"DI + 1,55%",--,"0,7153","1,4261","0,052","1,3741","1,4782","1067,009601","100,4012","826,88",,
386,PASS13,COMPASS GAS E ENERGIA S.A (*),15/03/2029,"DI + 1,08%","0,9305","0,7","0,8242","0,0409","0,7834","0,8652","1010,195389","100,7201","713,87",,
387,PASS14,COMPASS GAS E ENERGIA S.A (*),01/06/2030,"DI + 0,65%","0,6737","0,466","0,5101","0,0129","0,4972","0,5231","1045,585768","100,4811","869,95",40.0,
388,PASS24,COMPASS GAS E ENERGIA S.A (*),01/06/2032,"DI + 0,7%","1,1041","0,72","1,0833","0,443","0,6403","1,5264","1023,835915","98,4336","1044,84",,
389,PEJA21,PRIO FORTE S.A (*),15/08/2027,"DI + 2,05%","1,3843","0,8372","1,0677","0,0322","1,0355","1,1","1033,178696","101,6349","422,74",,
390,PFOR15,PRIO FORTE S.A (*),20/02/2030,"DI + 1,2%","1,1957","0,8518","0,9832","0,1023","0,8809","1,0856","1020,526192","100,6575","770,44",,
391,PFOR16,PRIO FORTE S.A (*),15/07/2030,"DI + 1,45%","1,285","1,0397","1,1508","0,0605","1,0903","1,2113","1039,487306","100,9576","813,88",15.0,
392,PFOR25,PRIO FORTE S.A (*),20/02/2032,"DI + 1,35%","1,2767","1,0637","1,1988","0,0019","1,1969","1,2008","1020,208452","100,6125","1031,49",,
393,PFOR26,PRIO FORTE S.A (*),15/07/2032,"DI + 1,6%","1,4144","1,1298","1,2527","0,0583","1,1943","1,3111","1044,758855","101,441","1055,07",5.0,
394,PGMN26,EMPREENDIMENTOS PAGUE MENOS S/A (*),05/11/2028,"DI + 2,2%","1,737","1,2632","1,4985","0,0251","1,4735","1,5237","1080,254885","101,4525","528,35",,
395,PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2028,"DI + 1,55%","1,3589","1,0591","1,2238","0,0962","1,1276","1,3202","1074,150123","100,4823","377,25",,
396,PRLG17,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),10/04/2030,"DI + 1,2%","0,924","0,6859","0,8041","0,0089","0,7952","0,813","1082,325885","101,2838","821,38",,
397,PSAN23,PARSAN S.A. (*),18/03/2030,"DI + 2,7%","2,2021","1,8853","2,052","0,0057","2,0463","2,0577","1022,760381","102,1418","845,32",,
398,QUAL16,QUALICORP S/A (*) (**),03/06/2027,"DI + 1,85%","2,2117","1,9769","2,0565","0,0708","1,9857","2,1274","523,753155","99,7854","267,24",40.0,
399,RADL15,RAIA DROGASIL S/A (*),25/01/2029,"DI + 1,49%","0,8261","0,49","0,6566","0,0285","0,6281","0,6851","1045,308003","101,9495","590,94",,
400,RADL19,RAIA DROGASIL S/A (*),22/04/2031,"DI + 0,65%","0,7728","0,4853","0,6928","0,0473","0,6455","0,7402","1061,481012","99,8487","897,56",,
401,RCHL14,LOJAS RIACHUELO S.A. (*),07/11/2027,"DI + 2,35%","1,5923","1,3137","1,4763","0,1017","1,3746","1,5782","1072,983432","100,836","245,36",,
402,RDORA5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,DI + 2%,"1,3307","1,1028","1,1837","0,0166","1,1672","1,2004","1108,547735","103,5001","1085,81",,
403,RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,1813","0,9967","1,0818","0,012","1,0699","1,0939","1090,907696","103,0737","950,72",,
404,RDORB5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,"DI + 1,95%","1,2232","0,865","1,0376","0,0332","1,0044","1,0709","1111,036652","103,7547","1039,92",,
405,RDORB9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,0625","0,8456","0,947","0,0242","0,9228","0,9713","1049,015347","103,4023","900,74",5.0,
406,RDORC1,REDE DOR SÃO LUIZ S/A (*),05/10/2031,DI + 2%,"1,6955","1,4054","1,6425","0,0236","1,6189","1,6662","1087,888883","101,204","860,6",,
407,RDORC3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,1352","0,8826","1,0155","0,0258","0,9897","1,0414","1093,612439","103,3293","951,43",,
408,RDORC4,REDE DOR SÃO LUIZ S/A (*),15/09/2027,"DI + 0,65%","0,5747","0,385","0,4727","0,0189","0,4539","0,4917","1006,036544","100,3139","447,99",5.0,
409,RDORC7,REDE DOR SÃO LUIZ S/A (*),20/06/2029,"DI + 0,79%","0,6971","0,5083","0,6194","0,019","0,6004","0,6385","1043,129578","100,3795","563,72",5.0,
410,RDORC9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,0538","0,8455","0,9296","0,0201","0,9095","0,9498","1049,661954","103,4661","900,87",40.0,
411,RDORD3,REDE DOR SÃO LUIZ S/A (*),05/05/2034,"DI + 1,7%","1,1968","0,9423","1,0784","0,0122","1,0662","1,0907","1094,78582","103,0155","1228,76",5.0,
412,RDORD4,REDE DOR SÃO LUIZ S/A (*),15/09/2031,"DI + 1,1%","1,0646","0,788","0,9488","0,0016","0,9472","0,9505","1009,292168","100,6296","1057,54",10.0,
413,RDORD7,REDE DOR SÃO LUIZ S/A (*),20/02/2030,"DI + 1,7%","1,1466","0,8863","1,0448","0,1207","0,9242","1,1656","1034,408767","101,9808","766,08",,
414,RDORD9,REDE DOR SÃO LUIZ S/A (*),25/07/2031,"DI + 2,25%","1,4388","1,1789","1,3083","0,0219","1,2864","1,3303","1059,97701","103,2548","875,77",,
415,RDORE4,REDE DOR SÃO LUIZ S/A (*),15/09/2034,"DI + 1,3%","1,1989","0,9287","1,0757","0,0052","1,0705","1,081","1014,841523","101,1789","1335,16",,
416,RDORF1,REDE DOR SÃO LUIZ S/A (*),10/06/2033,"DI + 0,9%","1,1446","0,9265","1,0097","0,1021","0,9076","1,1119","1036,748734","99,5067","1146,02",,
417,RECV12,PETRORECONCAVO S.A. (*),15/10/2029,"DI + 1,15%","0,9685","0,7128","0,8405","0,1027","0,7378","0,9432","1076,042242","100,8329","682,67",,
418,RENTA5,LOCALIZA RENT A CAR (*),11/08/2033,"DI + 2,35%","1,3173","1,1498","1,2183","0,0435","1,1748","1,262","1070,361528","104,9902","1112,06",35.0,
419,RENTC4,LOCALIZA RENT A CAR (*),25/11/2028,"DI + 1,85%","1,2989","1,0548","1,1763","0,0183","1,1579","1,1947","1071,227579","101,6691","629,43",,
420,RENTC8,LOCALIZA RENT A CAR (*),27/02/2029,"DI + 1,85%","1,2473","0,987","1,1334","0,0316","1,1018","1,165","1031,152044","101,9637","694,98",,
421,RENTD0,LOCALIZA RENT A CAR (*),10/12/2030,"DI + 1,55%","1,2573",1,"1,1271","0,0165","1,1106","1,1436","1060,5332","101,4243","855,43",,
422,RENTD9,LOCALIZA RENT A CAR (*),16/04/2030,"DI + 1,85%","1,3451","1,0744","1,217","0,0176","1,1994","1,2346","1091,464695","102,0316","815,05",,
423,RENTE2,LOCALIZA RENT A CAR (*),20/05/2030,"DI + 1,2%","1,3578","1,0251","1,2246","0,0997","1,1249","1,3244","1046,205038","99,9181","849,62",,
424,RENTE4,LOCALIZA RENT A CAR (*),01/08/2032,"DI + 1,3%","1,2891","0,9452","1,1169","0,041","1,0759","1,158","1029,393469","100,7309","1015,43",,
425,RENTE9,LOCALIZA RENT A CAR (*),16/04/2034,"DI + 2,15%","1,5034","1,2285","1,4026","0,0065","1,3961","1,4093","1106,393167","103,2957","1119,98",,
426,RENTF2,LOCALIZA RENT A CAR (*),20/05/2032,"DI + 1,4%","1,346","1,0763","1,2119","0,1248","1,0871","1,3369","1056,034343","100,796","1077,41",,
427,RIPR13,RIO PARANA ENERGIA S/A (*) (**),27/06/2027,"DI + 1,29%","1,1214","0,8074","0,9647","0,0761","0,8886","1,0409","1041,194849","100,3652","285,71",,
428,RNDNA0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2027,"DI + 1,5%","1,131","0,8826","1,0307","0,0202","1,0104","1,051","1068,216751","100,8303","449,85",,
429,RNDNA1,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),17/05/2031,"DI + 1,17%","1,2285","1,0106","1,1342","0,0132","1,1209","1,1475","1055,822359","100,1358","966,8",,
430,RNDNB0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2029,"DI + 1,69%","1,1319","0,8525","1,0059","0,0565","0,9494","1,0625","1080,032315","101,8737","694,44",,
431,RODB11,RODOVIAS DO BRASIL HOLDING S.A. (*),10/05/2030,"DI + 4,25%","2,3249","2,0432","2,2072","0,029","2,1782","2,2363","1599,736004","105,4746","685,24",5.0,
432,RRRP14,3R PETROLEUM OLEO E GAS S.A. (*),08/02/2029,DI + 3%,"2,3546","1,9301","2,0608","0,2062","1,8545","2,2671","1039,618914","101,8297","499,81",,
433,RSAN15,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2026,"DI + 2,5%","2,3289","1,9831","2,1987","0,0081","2,1906","2,2068","1053,840577","100,3198","273,32",,
434,RSAN24,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*) (**),15/02/2026,"DI + 2,25%",--,--,--,--,--,--,N/D,N/D,N/D,,
435,RSAN25,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2028,"DI + 2,9%","2,0275","1,7032","1,851","0,0935","1,7574","1,9446","1078,840883","102,5791","627,65",,
