,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
142,CPFGA3,CPFL GERAÇÃO DE ENERGIA S/A (*),10/09/2031,"DI + 0,59%","0,7441","0,5","0,6387","0,0173","0,6213","0,6561","1002,123836","99,8102","988,94",,
143,CPFPA6,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),05/06/2028,"DI + 0,57%",--,--,"0,5245","0,0342","0,4903","0,5588","651,162324","100,0586","326,08",,
144,CPFPA8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%",--,--,"0,5338","0,089","0,4448","0,6229","1002,778065","99,8781","705,25",,
145,CPFPB8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),10/09/2031,"DI + 0,59%",--,--,"0,6947","0,0105","0,6842","0,7053","999,939014","99,5926","988,45",,
146,CPGT17,COPEL GERAÇÃO E TRANSMISSÃO S/A (*) (**),15/10/2026,"DI + 1,38%",1,"0,7231","0,8501","0,0004","0,8497","0,8506","1070,451242","100,2703","129,93",40.0,
147,CPGT18,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2030,"DI + 1,4%","0,9","0,6","0,7599","0,0173","0,7426","0,7773","1048,957662","101,8869","745,16",,
148,CPGT19,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2029,"DI + 0,52%",--,--,"0,6382","0,0683","0,5699","0,7066","1062,385189","99,7187","603,87",,
149,CPGT29,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2031,"DI + 0,69%",--,--,"0,8547","0,1111","0,7435","0,9659","1059,605387","99,3831","953,27",,
150,CPGT39,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2034,"DI + 0,95%",--,--,--,--,--,--,N/D,N/D,N/D,,
151,CPGTA0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2029,"DI + 0,59%","0,5309","0,4055","0,4695","0,0147","0,4548","0,4843","1017,424063","100,2916","612,21",,
152,CPGTB0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2032,"DI + 0,79%","0,7906","0,5766","0,6721","0,0166","0,6555","0,6888","1019,597953","100,4861","1044,56",,
153,CPLD19,COPEL DISTRIBUICAO S/A (*),15/05/2031,"DI + 0,6%",--,--,"0,9074","0,0511","0,8563","0,9586","1042,121945","98,9787","846,78",,
154,CPLD27,COPEL DISTRIBUICAO S/A (*),15/05/2027,"DI + 1,36%","1,0001","0,5745","0,7938","0,0389","0,755","0,8328","1061,754722","100,5727","257,08",45.0,
155,CPLD38,COPEL DISTRIBUICAO S/A (*),15/06/2028,"DI + 2,25%","1,3578","0,8851","1,1074","0,0082","1,0992","1,1157","1070,852016","102,5313","561,56",15.0,
156,CPLDA0,COPEL DISTRIBUICAO S/A (*),15/07/2030,"DI + 0,43%","0,7","0,3691","0,5364","0,0482","0,4882","0,5846","1024,375405","99,6815","758,9",,
157,CPLDB0,COPEL DISTRIBUICAO S/A (*),15/07/2032,"DI + 0,58%","0,7605","0,52","0,6339","0,0188","0,6151","0,6528","1025,53089","99,7656","1103,47",,
158,CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),15/07/2031,"DI + 1,7%","0,9","0,67","0,7875","0,0027","0,7849","0,7903","760,116579","102,3347","648,52",,
159,CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%","2,25","1,6928","1,9789","0,0338","1,9451","2,0128","1050,726476","99,0065","534,11",,
160,CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%","2,1401","1,7973","1,9553","0,0347","1,9206","1,99","1079,865679","100,9024","520,52",,
161,CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%","2,0279","1,6797","1,8931","0,06","1,8331","1,9532","1054,427235","101,1116","561,82",,
162,CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%","2,0971","1,6171","1,9073","0,1335","1,7737","2,0409","1023,973506","99,6332","878,77",,
163,CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,"2,1842","1,7912","1,9821","0,0206","1,9615","2,0028","1016,498902","100,0621","891,41",,
164,CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%","2,1755","1,738","1,9846","0,0356","1,949","2,0203","1059,623166","99,6922","935,53",10.0,
165,CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,"2,064","1,6","1,8557","0,0706","1,785","1,9264","1012,955067","97,8264","655,17",,
166,CSANA1,COSAN S.A. (*),08/01/2028,"DI + 0,5%","2,0142","1,5993","1,8367","0,0697","1,767","1,9065","1004,149127","97,4218","497,51",10.0,
167,CSANA2,COSAN S.A. (*),27/01/2029,"DI + 0,6%","2,4207","1,52",2,0,2,2,"1023,433052","95,5029",839,,
168,CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%","2,2059","1,7952","1,9865","0,0371","1,9493","2,0237","1013,725097","97,7876","1174,29",,
169,CSANB1,COSAN S.A. (*),08/01/2030,"DI + 0,72%","2,4529","1,7834","2,1462","0,2155","1,9307","2,3618","985,155716","95,5352","815,06",,
170,CSANB2,COSAN S.A. (*),27/03/2030,"DI + 0,7%","2,1072","1,65","1,8999","0,06","1,8398","1,96","1029,378864","96,0115","863,44",,
171,CSANC1,COSAN S.A. (*),08/01/2035,"DI + 1,3%","2,292","1,5609","1,9221","0,0781","1,844","2,0003","1000,111087","96,8684","1301,13",,
172,CSANC2,COSAN S.A. (*),27/03/2032,DI + 1%,"2,2178","1,8","2,0067","0,0101","1,9966","2,0169","1028,556603","95,7968","1085,42",,
173,CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",--,--,"1,0871","0,0797","1,0074","1,1669","77,188391","100,1583",61,,
174,CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%","0,9","0,6767","0,8001","0,0118","0,7882","0,812","1011,086187","100,9261","470,43",,
175,CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",--,--,"0,8241","0,0429","0,7812","0,8671","1011,383279","100,8965","605,17",,
176,CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%","0,6531","0,45","0,5683","0,0322","0,5361","0,6007","1040,839263","101,1936","910,2",10.0,
177,CSMGB0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/05/2035,"DI + 0,6%",--,--,"0,6097","0,0114","0,5983","0,6212","1014,077223","99,9607","1027,93",10.0,
178,CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%","0,9411","0,4943","0,7064","0,0492","0,6572","0,7557","309,493441","100,3432","146,98",,
179,CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",8,"6,5131","7,2834","0,3937","6,8897","7,6772","945,128882","89,2714","524,3",10.0,
180,CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%","8,1073","6,6702","7,4773","0,4805","6,9968","7,958","971,668621","93,1523","374,63",10.0,
181,CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%","0,9921","0,5121","0,7623","0,0249","0,7374","0,7872","1009,680011","100,7304","936,24",,
182,CTEE19,ISA ENERGIA BRASIL S.A.,15/11/2028,"DI + 2,83%","0,4434","0,34","0,3938","0,0102","0,3837","0,4041","1106,83631","104,3052","445,64",,
183,CTEEA2,ISA ENERGIA BRASIL S.A. (*),15/04/2029,"DI + 1,55%","0,85","0,4036","0,5872","0,0226","0,5646","0,6099","1089,347858","101,9664","516,44",,
184,CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",--,--,"1,3233","0,2055","1,1178","1,5288","1042,618384","99,8846","169,96",,
185,CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A. (*),30/10/2028,"DI + 4,5%","4,1376","3,65","3,9","0,0002","3,8998","3,9003","0,851548","101,1399","279,36",,
186,DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",2,"0,3913","1,0981","0,2166","0,8815","1,3149","534,883673","100,0822",21,10.0,
187,DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%","3,9166","3,5073","3,7205","0,0281","3,6924","3,7488","1041,248061","97,9605","251,17",,
188,DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%","3,9147","3,5064","3,7087","0,021","3,6877","3,7298","1046,167834","98,0767","237,52",35.0,
189,DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%","4,0018","2,3951","3,2038","0,3674","2,8364","3,5714","1059,05901","98,9582","337,14",,
190,DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%","4,4327","3,7515","4,1206","0,0148","4,1058","4,1355","1004,493886","94,4658","606,7",,
191,DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%","4,7845","3,9834","4,4366","0,0634","4,3732","4,5001","973,689972","91,4442","960,21",45.0,
192,DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%","1,5","1,2","1,35",0,"1,35","1,35","1049,314148","100,7031","717,2",,
193,EBAS12,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),20/09/2028,"DI + 2,94%","2,1785","1,8095","1,9774","0,064","1,9134","2,0415","1026,941109","101,2001","320,87",,
194,EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%","0,55","0,1929","0,3771","0,0257","0,3514","0,4029","344,592504","100,6824","197,94",,
195,EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%","0,8747","0,6571","0,7573","0,0669","0,6904","0,8244","696,416586","100,4306","175,92",,
196,EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%","0,75","0,55","0,6549","0,0101","0,6448","0,6652","704,47549","100,5659","263,5",,
197,EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%","0,75","0,6501","0,699","0,0043","0,6947","0,7034","1011,994419","100,9567","440,18",,
198,EBENA6,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),04/03/2028,"DI + 0,89%",--,--,"0,9023","0,012","0,8902","0,9144","1006,257697","99,9789","436,79",35.0,
199,EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",--,--,"0,9494","0,0007","0,9488","0,9502","1033,01724","99,4924","479,75",,
200,ECOV17,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),25/02/2032,"DI + 1,25%","0,8736","0,5","0,6939","0,0358","0,6582","0,7298","1033,321392","102,16","980,25",5.0,
201,EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",--,--,"0,4091","0,0251","0,384","0,4343","1027,948963","101,54","327,04",,
202,EEELA3,CPFL TRANSMISSAO S.A (*),10/09/2029,"DI + 0,49%","0,6672","0,3886","0,5385","0,2043","0,3342","0,743","1002,646877","99,865","705,23",,
203,EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),25/06/2029,"DI + 2,75%","31,5714","13,8073","20,6675","0,8739","19,7937","21,5415","742,358378","71,2647","508,46",,
204,EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,"0,6096","0,3141","0,4821","0,1115","0,3706","0,5937","1066,144602","101,1169","544,99",10.0,
205,EGIED2,ENGIE BRASIL ENERGIA S.A.,15/06/2026,"DI + 0,55%",--,--,--,--,--,--,N/D,N/D,N/D,,
206,EGIEE1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2030,"DI + 1,1%",--,--,"0,7144","0,0788","0,6356","0,7932","1068,378169","101,2929","848,49",,
207,EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%","1,0336","0,422","0,7347","0,054","0,6806","0,7888","531,939951","100,5062","148,77",,
208,EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%","1,2682","0,6367","0,9467","0,0688","0,8779","1,0155","1074,969826","101,4838","446,77",,
209,EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%","1,0387","0,42","0,7659","0,0319","0,734","0,7978","1072,473596","100,4983","241,5",,
210,EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",--,--,"0,9753","0,0267","0,9485","1,0021","1034,274719","100,4834","403,39",,
211,EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%","0,7531","0,5","0,6283","0,0379","0,5905","0,6663","1078,971373","101,2413","892,55",,
212,EKTRA4,ELEKTRO REDES S.A. (*),08/02/2032,"DI + 0,8%",--,--,--,--,--,--,N/D,N/D,N/D,,
213,EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",1,"0,6001","0,8001","0,0002","0,7999","0,8004","1081,901805","101,3169","521,67",,
214,ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%","0,3306","0,2575","0,2598","0,0414","0,2184","0,3013","1078,096159","100,8059","132,71",45.0,
215,ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%","0,6512","0,5","0,5831","0,0156","0,5675","0,5988","1072,888026","100,7266","688,96",,
216,ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%","1,015","0,6489","0,8362","0,018","0,8181","0,8543","1017,685793","101,5197","539,33",10.0,
217,ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,--,--,"0,8791","0,0997","0,7794","0,9789","1070,665886","100,4534","952,4",,
218,ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%","0,9","0,6","0,7578","0,0164","0,7414","0,7743","1057,699776","100,2451","140,89",,
219,ELFA12,ELFA MEDICAMENTOS SA (*),13/12/2028,"DI + 3,4%","69,7384",50,"59,5","3,2262","56,2738","62,7263","558,275782","55,6751","292,42",,
220,ELTN16,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/09/2031,"DI + 0,85%","0,8","0,5724","0,6867","0,0183","0,6684","0,7051","1009,236545","100,6879","1066,82",5.0,
221,ELTN26,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/09/2034,"DI + 1,05%",--,--,"1,12","0,0209","1,0991","1,141","998,912294","99,6547","1257,95",40.0,
222,ENERB5,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2029,"DI + 0,8%","0,65","0,3113","0,4893","0,0256","0,4637","0,5149","1050,728915","100,993","807,37",,
223,ENERC3,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%","0,65","0,35","0,5033","0,0242","0,4792","0,5276","1015,789762","100,9299","791,79",,
224,ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%","0,9","0,65","0,7773","0,015","0,7623","0,7925","1055,173422","102,433","666,01",,
225,ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,"0,9065","0,7","0,8176","0,0302","0,7874","0,8479","1079,119064","104,6988","998,74",5.0,
226,ENEVA3,ENEVA S.A. (*),15/12/2029,"DI + 0,9%",--,--,"0,8035","0,02","0,7835","0,8236","1043,859967","100,3059","804,77",5.0,
227,ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,"0,7638","0,45","0,6148","0,0202","0,5947","0,6351","1076,99188","101,0469","687,55",5.0,
228,ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%","0,8149","0,65","0,7336","0,0126","0,721","0,7462","1082,12922","101,4638","889,49",5.0,
229,ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",--,--,"0,409","0,0455","0,3635","0,4546","1081,966206","101,4747","341,9",,
230,ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%","0,3","0,15","0,2363","0,0235","0,2128","0,2599","1355,934898","101,0078",187,,
231,ENGIB1,ENERGISA S/A,04/09/2029,"DI + 0,8%","0,5586","0,4147","0,4785","0,0265","0,452","0,5051","1016,577778","101,0082","791,88",,
232,ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",--,--,"0,4441","0,0804","0,3637","0,5245","1080,912946","101,1381","241,06",,
233,ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%","0,55","0,4","0,5004","0,0642","0,4363","0,5647","1100,316628","103,1317","685,55",,
234,ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",--,--,"0,4575","0,0555","0,4019","0,5131","1080,595638","103,6994","565,86",,
235,ENGIC3,ENERGISA S/A,25/02/2030,"DI + 0,8%",--,--,"0,7063","0,0811","0,6252","0,7875","1014,335829","100,3166","856,83",,
236,ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",--,--,"0,9476","0,0559","0,8917","1,0036","1091,228899","102,0339","604,55",35.0,
237,ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",--,--,"0,369","0,0549","0,314","0,424","1084,370911","101,5222","340,02",,
238,ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",--,--,"0,4947","0,0541","0,4406","0,549","1026,50349","102,4009","632,73",,
239,ENGID3,ENERGISA S/A,25/02/2032,"DI + 0,95%","0,7525","0,3525","0,5786","0,0988","0,4798","0,6775","1027,739498","101,6308","1108,26",,
240,ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%","0,6","0,4183","0,511","0,0209","0,4901","0,532","1071,634333","100,6521","690,1",5.0,
241,ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%","0,6084","0,4144","0,5109","0,0178","0,4932","0,5288","1015,548452","100,9059","791,77",10.0,
242,ENMTB2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2029,"DI + 0,8%","0,68","0,53","0,6093","0,0113","0,598","0,6207","1046,720466","100,6077","806,77",,
243,ENMTC2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2031,"DI + 0,95%","0,75","0,3529","0,5738","0,0492","0,5246","0,6231","1056,29619","101,4874","998,49",,
244,ENMTC3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/03/2030,"DI + 0,75%",--,--,"0,7437","0,0798","0,6639","0,8235","1073,211149","100,0203","816,87",,
245,EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%","0,7012","0,3078","0,5169","0,0323","0,4845","0,5493","1066,869286","101,2035","702,18",,
246,EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%","0,7122","0,5264","0,5976","0,0267","0,5708","0,6244","1030,436679","101,0612","761,51",35.0,
247,EQTL17,EQUATORIAL ENERGIA S.A (*),15/03/2030,"DI + 0,72%","0,7","0,4775","0,5804","0,0086","0,5719","0,5891","1006,25539","100,3925","711,99",40.0,
248,EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%","1,2298","0,8692","1,0485","0,0032","1,0453","1,0518","1057,921889","101,4408","561,6",10.0,
249,ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",--,--,"1,5042","0,016","1,4882","1,5203","1051,753635","100,7918","177,09",,
250,ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",--,--,"1,075","0,0523","1,0227","1,1274","1086,638298","101,5831",519,,
251,ERDVA6,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/07/2031,"DI + 1,2%","1,05","0,9","0,9785","0,0106","0,9679","0,9893","1027,258034","100,7771","891,1",,
252,ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%","1,2704",1,"1,1424","0,0438","1,0987","1,1863","1109,856073","103,534","740,93",,
253,ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",--,--,"0,9042","0,0402","0,864","0,9444","1013,514296","99,9929","427,41",,
254,ESCEA6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),11/06/2030,"DI + 0,5%","0,5408","0,42","0,4892","0,0117","0,4775","0,5011","1032,846639","100,0346","810,25",,
255,ESCEB6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),11/06/2032,"DI + 0,58%",--,--,"0,6406","0,0715","0,5691","0,7122","1030,638591","99,7458","1064,62",10.0,
256,ESSDA2,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,04/09/2029,"DI + 0,8%","0,65","0,4991","0,5713","0,0103","0,561","0,5817","1013,633652","100,7156","791,55",,
257,EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%","1,3","1,0725","1,1965","0,0042","1,1922","1,2008","1004,096108","100,3491","859,49",45.0,
258,EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%","1,3",1,"1,15",0,"1,15","1,15","998,075355","99,4561","631,02",,
259,EUFA19,EUROFARMA LABORATÓRIOS S/A (*) (**),16/12/2031,"DI + 0,95%","1,35","0,95","1,15",0,"1,15","1,15","1033,239225","99,2721","929,25",,
260,FLCLA4,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,22/08/2027,"DI + 1,6%",--,--,"0,4191","0,0231","0,3961","0,4423","1027,816117","101,5269","327,03",,
261,FLCLB1,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),10/06/2026,"DI + 0,83%","0,4","0,2","0,3","0,0002","0,2998","0,3004","1046,596331","100,3565","170,17",,
262,FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,"0,6805","0,0221","0,6584","0,7026","1075,260678","100,9086","344,07",,
263,FLRY18,FLEURY S/A (*),23/10/2028,"DI + 1,23%",--,--,--,--,--,--,N/D,N/D,N/D,,
264,FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%","0,6028","0,3883","0,5079","0,0141","0,4938","0,5221","1052,606221","100,1051","632,34",,
265,FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%","0,747","0,5","0,647","0,0294","0,6176","0,6766","1047,749735","100,5991","275,13",,
266,FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%","0,88","0,62","0,75","0,0002","0,7498","0,7503","1089,647035","102,1739","686,73",,
267,FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,"0,7975","0,1054","0,692","0,903","1047,100268","99,54","917,34",,
268,FLRY36,FLEURY S/A (*),08/07/2028,"DI + 1,75%",--,--,--,--,--,--,N/D,N/D,N/D,,
269,FLRYA0,FLEURY S/A (*),21/10/2029,"DI + 0,45%","0,65","0,2525","0,4724","0,0344","0,4381","0,5069","1060,934608","99,9384","696,07",,
270,FLRYB0,FLEURY S/A (*),21/10/2031,"DI + 0,55%","0,75","0,3513","0,556","0,0107","0,5453","0,5668","1061,790008","99,9771","965,07",,
271,GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",--,--,"0,6018","0,0182","0,5836","0,6201","1046,876326","99,9949","721,57",,
272,GGBRA8,GERDAU S/A (*),10/12/2028,"DI + 0,5%","0,524","0,4201","0,4763","0,0034","0,4729","0,4798","1042,538758","100,0611","652,85",,
273,GGBRA9,GERDAU S/A (*),04/06/2032,"DI + 0,65%","0,8","0,4029","0,6184","0,0306","0,5878","0,6491","1045,5651","100,138","1106,79",,
274,GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%","0,7","0,3","0,5001","0,0002","0,4999","0,5004","5153,716722","100,231","195,11",35.0,
275,GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%","1,2563","1,0556","1,1754","0,0564","1,119","1,2319","1078,516075","101,0674","518,09",45.0,
276,GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%","1,75","1,35","1,55","0,0002","1,5498","1,5503","361,795923","100,4727","121,3",,
277,GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%","1,5","1,2802","1,4",0,"1,4","1,4","287,438108","101,0305","251,14",,
278,GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%","1,5","1,2627","1,3821","0,0171","1,365","1,3992","1077,598817","100,8979","237,8",10.0,
279,HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%","1,193",1,"1,096","0,0297","1,0664","1,1258","1071,50176","101,2262","618,33",,
280,HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%","1,4845","1,2906","1,3977","0,0138","1,3839","1,4117","1049,555422","101,1229","812,24",,
281,HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%","1,3","1,1288","1,2157","0,0166","1,1991","1,2323","1071,800084","101,2544","830,34",,
282,HAPV18,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),15/10/2031,"DI + 1,1%","1,1","0,7015","0,9345","0,0708","0,8637","1,0053","1073,289267","100,6564","1007,42",,
283,HAPV19,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),16/05/2032,"DI + 1,05%",--,--,"1,0659","0,0273","1,0386","1,0933","1053,228938","99,9326","1079,33",40.0,
284,HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%","1,2173",1,"1,1006","0,0068","1,0938","1,1075","1077,181674","101,3214","611,22",,
285,HAPV28,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),15/10/2032,"DI + 1,2%","1,1","0,75","0,9479","0,0619","0,886","1,0099","1078,470875","101,0992","1106,58",,
286,HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%","1,5","1,163","1,3392","0,0213","1,3179","1,3606","1038,1909","100,956","301,15",,
287,HBSA14,HIDROVIAS DO BRASIL S.A. (*),11/06/2028,"DI + 0,5%","0,75","0,35","0,55",0,"0,55","0,55","1039,56214","99,8877","569,25",,
288,HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%","1,6","1,2","1,4001","0,0002","1,3999","1,4004","1052,134143","102,2682","577,36",,
