,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
588,ASCP13,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2030,"IPCA + 7,55%","7,9979","7,6485","7,828","0,0559","7,7721","7,8841","975,031579","99,3257","659,89",,15/08/2028
589,ASCP23,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2035,"IPCA + 8,15%","7,625","7,3126","7,4931","0,052","7,4411","7,5453","1154,078998","103,62","1476,23",,15/05/2033
590,ASER12,AGUAS DO SERTAO S.A. (*),15/12/2043,"IPCA + 8,4051%","11,2798","10,4577","10,8998","0,3104","10,5894","11,2103","992,076214","84,0385","1853,87",,15/05/2035
591,ASSR21,ASSURUA 5 ENERGIA S.A (*),15/06/2041,"IPCA + 7,1071%","7,787","7,4631","7,7001","0,3945","7,3056","8,0947","918,029884","96,3235","1693,71",,15/05/2035
592,ATHT11,ATHON GERACAO DISTRIBUIDA III S.A. (*),15/09/2041,"IPCA + 7,3293%","8,2853","7,949","8,1578","0,1635","7,9943","8,3215","0,960976","95,3608","1537,76",,15/05/2033
593,ATII12,ATHON GERACAO DISTRIBUIDA II S.A. (*),15/09/2041,"IPCA + 7,3293%","8,2838","7,9477","8,1258","0,1303","7,9955","8,2562","0,962712","95,5331","1539,09",,15/05/2033
594,AURE12,AUREN ENERGIA S.A. (*),15/04/2034,"IPCA + 6,298%","7,201","6,892","7,0357","0,2335","6,8022","7,2694","1050,588514","95,9859","1487,26",,15/05/2033
595,AURP12,AUREN PARTICIPACOES S.A. (*),15/04/2035,"IPCA + 7,4515%","7,1831","6,8671","7,0212","0,0937","6,9276","7,115","1071,233833","102,5547","1588,73",,15/05/2033
596,AURP13,AUREN PARTICIPACOES S.A. (*),15/07/2037,"IPCA + 6,9164%","7,0258","6,8207","6,9265","0,0633","6,8632","6,9899","1008,161828","99,9271","1943,97",15.0,15/05/2035
597,BARU11,BARUERI ENERGIA RENOVAVEL S.A. (*),15/03/2043,"IPCA + 7,7959%","7,8901","7,5758","7,7552","0,2109","7,5443","7,9663","1151,074129","100,3156","2103,42",,15/05/2035
598,BCPSA5,CLARO S/A,15/03/2029,"IPCA + 5,7687%",--,--,"7,5362","0,1842","7,352","7,7206","1015,682727","94,8857","797,14",,15/05/2029
599,BHSA11,BARREIRAS HOLDING S.A. (*),15/03/2044,"IPCA + 6,8413%","7,3001","7,08","7,1911","0,0576","7,1335","7,2489","1035,436356","97,4239","1999,63",5.0,15/05/2035
600,BLMN12,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,15/12/2031,"IPCA + 7,1358%","7,8767","7,5127","7,705","0,1083","7,5967","7,8134","1147,633336","98,645","646,74",,15/08/2028
601,BRFS31,BRF S/A,30/04/2026,"IPCA + 5,5%","11,1933","10,265","10,7494","0,0428","10,7065","10,7923",N/D,N/D,N/D,5.0,15/08/2026
602,BRKP28,BRK AMBIENTAL PARTICIPACOES S/A (*),15/09/2034,"IPCA + 5,5365%","8,4683","8,1542","8,3758","0,1462","8,2296","8,5221","1166,761961","85,435","1477,88",10.0,15/05/2033
603,BRST11,BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,7694%","8,5024","8,3148","8,3359","0,0668","8,2691","8,4028","892,857223","96,6857","352,77",10.0,15/05/2027
604,BTEL23,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2032,"IPCA + 8,27%","8,4616","7,9981","8,2392","0,0771","8,1621","8,3164","1039,814986","100,1347","1192,11",,15/08/2030
605,BTEL33,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),15/04/2035,"IPCA + 8,45%","8,4666","8,063","8,2349","0,135","8,0999","8,3699","1051,678222","101,215","1535,2",,15/05/2033
606,CAEC12,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2036,"IPCA + 8,1891%","7,1756","7,0271","7,1166","0,1189","6,9978","7,2356","1156,550077","107,0119","1728,6",,15/05/2035
607,CAJS11,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A,15/11/2040,"IPCA + 5,4%","7,7314","7,3203","7,5325","0,2251","7,3074","7,7578","1089,236948","87,8666","1579,57",,15/05/2033
608,CAJS12,CONCESSIONARIA AGUAS DE JUTURNAIBA S/A (*),15/09/2037,"IPCA + 6,85%","7,5826","7,3354","7,4656","0,1524","7,3131","7,6181","995,545343","97,2498","1215,57",,15/08/2030
609,CART13,CONCESSIONÁRIA AUTO RAPOSO TAVARES S/A (*),15/12/2035,"IPCA + 6,8138%","7,5262","7,2026","7,3899","0,1178","7,272","7,5078","11805,041293","97,6266","1120,37",,15/08/2030
610,CASN23,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),16/11/2033,"IPCA + 10,3294%","8,9042","8,5115","8,7488","0,1244","8,6245","8,8733","1185,658442","104,9994","861,22",,15/05/2029
611,CASN24,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2032,"IPCA + 9,9878%","8,8884","8,4643","8,7072","0,1611","8,5461","8,8684","1099,140219","104,286","907,57",,15/05/2029
612,CASN34,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),15/04/2037,"IPCA + 10,6573%","8,8633","8,4093","8,6554","0,1616","8,4938","8,8171","1154,168607","109,2227","1238,99",,15/08/2030
613,CBAN12,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,IPCA + 5%,"7,6726","7,2733","7,4965","0,1037","7,3928","7,6004","1379,417099","89,2492","1203,64",,15/08/2030
614,CBAN32,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,6769","7,3163","7,495","0,1063","7,3887","7,6013","1399,03214","90,1248","1199,25",,15/08/2030
615,CBAN52,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%","7,6769","7,3163","7,495","0,1063","7,3887","7,6013","1399,03214","90,1248","1199,25",,15/08/2030
616,CBAN72,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/07/2034,"IPCA + 5,2%",--,--,"7,6976","0,1231","7,5745","7,8207","1386,564981","89,3216","1196,65",,15/08/2030
617,CCLS11,CICLUS AMBIENTAL DO BRASIL S.A. (*),15/01/2031,"IPCA + 6,6739%","8,3045","7,9624","8,1615","0,0789","8,0826","8,2405","1164,214252","94,0007","1121,85",,15/08/2030
618,CCPV11,CONCESSIONARIA DE RODOVIAS PRVIAS S.A. (*),15/02/2030,"IPCA + 7,6%","6,9764","6,7312","6,8805","0,1173","6,7632","6,9979","1098,159701","102,8518","1056,34",,15/08/2030
619,CCROA5,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/11/2033,"IPCA + 4,8791%","7,3025","6,8349","7,0957","0,11","6,9857","7,2059","954,740621","89,1944","1356,8",,15/08/2032
620,CCROB4,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*) (**),15/12/2028,"IPCA + 4,25%","8,0926","7,6568","7,8353","0,2388","7,5965","8,0742","1023,430332","94,6969","400,96",,15/05/2027
621,CCROB6,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/01/2036,"IPCA + 6,437%","7,3914","6,7473","7,1042","0,137","6,9671","7,2413","1162,738171","96,2997","1513,15",,15/05/2033
622,CDES11,VPORTS AUTORIDADE PORTUARIA S/A (*),15/12/2038,"IPCA + 8,0361%","7,2909","7,0052","7,1722","0,149","7,0233","7,3213","1120,859137","105,6604","1743,5",10.0,15/05/2035
623,CEAD11,CEA II CENTRAIS EOLICAS ASSURUA II SPE S/A,15/06/2030,"IPCA + 6,6605%","8,2875","8,162","8,1716","0,104","8,0677","8,2757","861,000452","96,9685","547,72",,15/08/2028
624,CEAP12,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*) (**),15/07/2030,"IPCA + 6,5%","7,49","7,1448","7,3425","0,0277","7,3148","7,3704","1081,999829","97,0913","942,63",,15/08/2030
625,CEAP14,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2033,"IPCA + 6,75%","7,4101","7,1666","7,2979","0,0935","7,2044","7,3915","1074,68909","97,1256","1432,02",,15/08/2032
626,CEAP17,COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*),15/12/2036,"IPCA + 7,9091%","7,2798","7,0581","7,1571","0,062","7,0951","7,2191","1111,638241","104,907","1736,54",,15/05/2035
627,CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%","7,0466","6,7836","6,9525","0,1224","6,83","7,075","1079,256919","97,4919","970,2",,15/08/2030
628,CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%","7,259","6,9156","7,034","0,2209","6,8131","7,255","1057,254944","95,1069","1436,56",,15/08/2032
629,CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%","7,0734","6,7778","6,9596","0,1321","6,8274","7,0918","1200,99572","95,5089","1079,94",,15/08/2030
630,CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%","7,074","6,7771","6,9898","0,2261","6,7637","7,2161","1155,75399","96,9777","1157,9",,15/08/2030
631,CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%","7,5004","7,1521","7,338","0,1119","7,2262","7,45","1152,914688","99,3641","915,74",10.0,15/05/2029
632,CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%","7,5137","7,1662","7,3561","0,1509","7,2052","7,5071","1081,363715","97,0453","942,59",,15/08/2030
633,CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%",--,--,"7,2204","0,1457","7,0747","7,3663","1039,087281","95,8846","1705,23",,15/05/2035
634,CEED17,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/09/2036,"IPCA + 6,6493%","7,2573","7,0398","7,1439","0,0559","7,088","7,1999","1017,488309","96,7578","1789,21",,15/05/2035
635,CEED19,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/06/2037,"IPCA + 7,0606%","7,3901","7,0734","7,2292","0,0623","7,1669","7,2916","1009,146312","98,8574","1837,76",,15/05/2035
636,CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%","7,5444","7,1684","7,3087","0,0977","7,211","7,4064","1195,949757","94,7026","779,55",15.0,15/05/2029
637,CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%","7,2541","6,8971","7,0347","0,2297","6,805","7,2645","1057,215528","95,1033","1436,55",,15/08/2032
638,CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%","7,0721","6,7753","6,9863","0,2326","6,7537","7,219","1202,604171","95,6159","1078,65",,15/08/2030
639,CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%","7,069","6,7721","6,9558","0,1313","6,8245","7,0872","1157,443292","97,1194","1158,15",,15/08/2030
640,CERT11,CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A (*),15/03/2029,"IPCA + 8,1773%","7,4304","7,2247","7,3591","0,0815","7,2777","7,4407","1097,013764","102,6496",868,10.0,15/05/2029
641,CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%","7,3226","6,9778","7,1008","0,1525","6,9483","7,2533","1113,93654","101,4255","973,79",15.0,15/08/2030
642,CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%","7,4266","7,0552","7,2739","0,139","7,1349","7,413","1246,864814","90,4738","893,13",5.0,15/05/2029
643,CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%","7,0688","6,8026","6,9625","0,1563","6,8062","7,1188","1048,241845","95,651","1493,37",,15/05/2033
644,CGASA1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2034,"IPCA + 6,3763%","7,247","6,8795","7,0734","0,3036","6,7697","7,3771","1021,803179","95,6796","1697,19",,15/05/2035
645,CGASA2,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/12/2036,"IPCA + 7,1728%","7,0691","6,7314","6,9261","0,2004","6,7257","7,1266","1076,471637","101,808","1963,86",,15/05/2035
646,CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%","6,8444","6,5581","6,7048","0,2066","6,4982","6,9115","1045,957415","97,9278","2204,55",,15/08/2040
647,CGEE13,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),14/12/2041,"IPCA + 8,7219%","9,6379","9,3363","9,4574","0,114","9,3434","9,5716","1000,205192","95,7332","1614,42",,15/05/2033
648,CGEE23,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*),15/12/2041,"IPCA + 8,7219%","9,4736","9,0701","9,3141","0,0533","9,2608","9,3675","1008,650592","96,5415","1620,39",,15/05/2033
649,CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%","7,6796","7,3674","7,5623","0,1256","7,4367","7,688","1007,881014","93,5199","775,88",,15/05/2029
650,CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%","7,5314","7,1529","7,3549","0,1065","7,2484","7,4615","1128,645742","99,0969","961,02",,15/08/2030
651,CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%","7,2945","7,0208","7,1687","0,0391","7,1295","7,2079","1038,126657","95,759","1709,67",5.0,15/05/2035
652,CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%","7,442","7,1544","7,3052","0,1007","7,2045","7,406","1086,320479","96,6314","1064,85",5.0,15/08/2030
653,CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%","7,2117","6,9919","7,1076","0,0679","7,0397","7,1756","1019,726609","96,991","1790,07",5.0,15/05/2035
654,CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%","7,4135","7,1346","7,2854","0,0686","7,2168","7,3542","1085,088033","96,4267","1611,05",5.0,15/05/2033
655,CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%","6,9412","6,6534","6,8072","0,097","6,7102","6,9043","1076,353825","99,822","1192,26",5.0,15/08/2030
656,CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%","8,281","7,9361","8,1631","0,1863","7,9768","8,3494","1188,748404","100,0251","1101,62",,15/08/2030
657,CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%",--,"8,1952","8,3831","0,0963","8,2868","8,4795","1216,069362","95,5064","424,49",,15/05/2027
658,CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%","7,7036","7,2506","7,5089","0,0869","7,422","7,5959","1080,791986","96,7739","899,52",,15/05/2029
659,CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%","7,5836","7,2479","7,4551","0,0952","7,3599","7,5504","1039,830981","97,2793","1481,72",,15/05/2033
660,CLIS13,CLI SUL S/A (*),15/08/2035,"IPCA + 8,5536%",--,--,"7,622","0,0892","7,5328","7,7113","1085,801899","104,8696","1398,44",,15/08/2032
661,CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",--,--,"8,923","0,6447","8,2782","9,5678","638,362183","99,8431","228,4",,15/08/2026
662,CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%","7,7958","7,5051","7,6926","0,0542","7,6384","7,7469","1056,453598","97,4323","1582,57",15.0,15/05/2033
663,CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%","9,0399","8,681","8,8504","0,0972","8,7532","8,9477","689,117072","96,9057","177,48",,15/08/2026
664,CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%","7,5867","7,2808","7,4407","0,1732","7,2675","7,6139","1118,270811","96,4341","730,35",,15/08/2028
665,CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%","7,1913","6,8845","7,0433","0,0956","6,9477","7,139","1023,833561","95,1039","1498,61",5.0,15/05/2033
666,CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%","7,0615","6,8003","6,8874","0,0928","6,7946","6,9803","1029,34803","97,785","1935,85",15.0,15/05/2035
667,CMGDB2,CEMIG DISTRIBUIÇÃO S/A (*),15/03/2040,"IPCA + 7,5467%","7,0032","6,6092","6,8198","0,0453","6,7745","6,8651","1082,108602","106,1223","2226,96",5.0,15/08/2040
668,CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%",--,--,"8,3529","0,0556","8,2974","8,4086","1083,51737","84,9342","1252,93",5.0,15/08/2032
669,CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%","8,4814","8,208","8,3644","0,0457","8,3187","8,4102","1075,196722","92,7732","1362,58",,15/08/2032
670,CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,"8,2663","0,1369","8,1293","8,4033","1021,848861","80,0786","1803,47",,15/05/2035
671,CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%","8,3381","8,1325","8,1944","0,081","8,1133","8,2755","1071,200222","92,3963","1884,33",,15/05/2035
672,CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%","7,4533","7,0908","7,2526","0,1129","7,1398","7,3656","1177,303116","101,2562","909,37",,15/05/2029
673,CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,"8,3391","8,0943","8,3226","0,3832","7,9393","8,7059","1199,061459","89,6401","1246,32",,15/08/2032
674,COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%","7,8782","7,5947","7,6704","0,0903","7,5801","7,7608","1099,975048","93,8218","1174,35",,15/08/2030
675,COCEB2,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2030,"IPCA + 7,9%","7,8329","7,3315","7,6254","0,0844","7,5409","7,7099","1043,286885","100,9877","972,52",,15/08/2030
676,COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%","7,894","7,6818","7,8103","0,0809","7,7293","7,8913","1097,076556","100,5599","1422,67",,15/08/2032
677,COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%","7,8374","7,598","7,7273","0,0655","7,6618","7,7929","1003,206547","97,2051","1505,77",,15/05/2033
678,CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%",--,--,"7,5471","0,1833","7,3638","7,7305","1168,190615","94,3431","1638,65",,15/05/2033
679,CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%","11,9271","11,5477","11,7211","0,0643","11,6568","11,7854","1067,655862","92,4124","534,47",10.0,15/08/2028
680,CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%","7,0368","6,7222","6,9142","0,1469","6,7673","7,0611","1133,392524","96,7344","1001,32",,15/08/2030
681,CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%","7,0797","6,7308","6,9127","0,1162","6,7965","7,0291","1079,155791","96,1866","1415,02",,15/08/2032
682,CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%",--,--,"7,0165","0,1722","6,8443","7,1887","1046,897669","95,7429","1489,93",5.0,15/05/2033
683,CPFPA9,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/02/2035,"IPCA + 7,7082%",--,--,"7,051","0,1702","6,8808","7,2213","1072,096279","103,9328","1594,23",,15/05/2033
684,CPFPB0,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/05/2035,"IPCA + 6,9249%","7,0283","6,7202","6,8969","0,1283","6,7687","7,0253","1032,505075","100,17","1634,59",,15/05/2033
685,CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%","6,8416","6,4768","6,6566","0,208","6,4486","6,8647","1062,709363","97,1795","2155,3",,15/08/2040
686,CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%","7,34","6,8915","7,149","0,2228","6,9262","7,3719","1180,098101","94,3572","1081,2",,15/08/2030
687,CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%","6,9851","6,7105","6,8543","0,2121","6,6422","7,0666","1143,432457","99,8109","1607,34",,15/05/2033
688,CPGTC0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2037,"IPCA + 7,482%","6,9869","6,6623","6,8087","0,1395","6,6692","6,9483","1073,789517","104,3466","1715,01",5.0,15/05/2035
689,CPIS13,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),15/09/2036,"IPCA + 6,8091%","7,2871","6,9575","7,1509","0,0299","7,1209","7,1809","1028,074798","97,7611","1781,92",,15/05/2035
690,CPLD15,COPEL DISTRIBUICAO S/A,15/11/2027,"IPCA + 4,2%",--,--,"9,0223","0,096","8,9263","9,1183","1352,650246","95,2202","269,18",10.0,15/08/2026
691,CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%",--,--,"7,1732","0,1498","7,0234","7,3231","1171,938571","90,9892","1045,82",35.0,15/08/2030
692,CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%","7,0696","6,7754","6,8853","0,2295","6,6557","7,1149","1046,531873","96,502","1581,53",,15/05/2033
693,CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%","7,0235","6,7534","6,9188","0,1947","6,7242","7,1136","1131,440994","96,7663","1180,94",,15/08/2030
694,CPLDC0,COPEL DISTRIBUICAO S/A (*),15/07/2037,"IPCA + 6,9543%","7,071","6,7269","6,8782","0,1734","6,7048","7,0516","1021,746037","100,5033","1778,4",10.0,15/05/2035
695,CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",--,--,--,--,--,--,"543,716534","47,02",N/D,,
696,CRCF12,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A. (*),15/03/2041,"IPCA + 8,4668%","7,8076","7,4802","7,665","0,0968","7,5681","7,7619","1130,386044","106,6431","2204,29",,15/08/2040
697,CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%","8,0093","7,624","7,8167","0,1436","7,6731","7,9604","974,943244","95,3213","690,89",,15/08/2028
698,CRTA12,CONCESSIONARIA ROTA DO OESTE S.A. (*),15/12/2043,"IPCA + 7,7178%","8,2628","7,8761","7,9753","0,0781","7,8971","8,0535","1038,756163","98,0011","2122,77",15.0,15/05/2035
699,CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%","7,8581","7,647","7,7329","0,114","7,619","7,847","1031,673135","97,241","1827,17",35.0,15/05/2035
700,CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%","10,1537","9,5141","9,7854","0,2446","9,5408","10,0302","1082,640053","85,3445","1057,48",,15/08/2030
701,CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%","9,4901","9,0706","9,2041","0,4742","8,7299","9,6784","185,815204","98,8575",79,,
702,CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%","7,377","7,1085","7,2862","0,1081","7,1781","7,3943","877,153511","94,0794","788,15",,15/05/2029
703,CSMGB4,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/06/2026,"IPCA + 4,3%","10,273","9,7095","10,0099","0,0319","9,978","10,0418","347,170088","97,5492","116,92",,15/08/2026
704,CSMGB8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"IPCA + 7,1%","8,58","8,1511","8,3656","0,0937","8,2719","8,4594","1064,633869","96,9449","663,15",5.0,15/08/2028
705,CSMGB9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"IPCA + 7,2735%","8,899","8,6068","8,7695","0,0531","8,7164","8,8228","1010,153401","94,2912","1060,41",,15/08/2030
706,CSMGC0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/05/2035,"IPCA + 8,21%",--,"8,2417","8,3949","0,1024","8,2924","8,4974","1007,831846","99,1941","1193,06",,15/08/2030
707,CSNAA4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2030,"IPCA + 6,5%","8,7873","8,5233","8,6377","0,1861","8,4516","8,8238","1027,780457","92,1523","1032,09",,15/08/2030
708,CSNAA5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2034,"IPCA + 6,83%","8,7372","8,4511","8,6313","0,0448","8,5864","8,6762","995,300871","90,7841","1443,13",,15/08/2032
709,CSNAA6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2034,"IPCA + 7,5888%",--,--,"8,5958","0,2071","8,3887","8,803","1005,447849","94,0881","1636,54",,15/05/2033
710,CSNAB4,COMPANHIA SIDERÚRGICA NACIONAL (*),15/07/2033,"IPCA + 6,8%","8,7285","8,4912","8,6825","0,1902","8,4922","8,8728","1015,042479","90,9594","1356,01",,15/08/2032
711,CSNAB5,COMPANHIA SIDERÚRGICA NACIONAL (*),15/04/2039,"IPCA + 6,9924%",--,"8,3763","8,5671","0,2009","8,3663","8,7681","973,75265","88,7592","2018,44",,15/05/2035
712,CSNAB6,COMPANHIA SIDERÚRGICA NACIONAL (*),15/11/2039,"IPCA + 7,6952%",--,--,"8,4606","0,1098","8,3508","8,5705","1008,65073","94,3537","2047,89",,15/05/2035
