,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
300,IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%","0,4373","0,265","0,3561","0,0421","0,314","0,3983","1108,872208","102,6971","325,79",35.0,
301,IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%","0,75","0,4925","0,6201","0,0103","0,6098","0,6305","1058,844368","101,9211","480,87",,
302,INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%","1,4949","1,1142","1,3232","0,0457","1,2774","1,369","1063,372584","100,6852","534,85",15.0,
303,IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%","1,272",1,"1,1355","0,0192","1,1163","1,1548","1086,647442","101,2172","666,43",,
304,IOCHA4,IOCHPE-MAXION S/A (*) (**),10/10/2028,"DI + 1,35%","1,1319","0,9","1,0242","0,03","0,9942","1,0543","1075,75174","100,6658","519,68",,
305,IOCHA5,IOCHPE-MAXION S/A (*) (**),05/02/2030,"DI + 1,55%","1,2366","0,7915","1,1015","0,2846","0,8169","1,3861","1033,460436","101,3412","759,38",10.0,
306,IOCHA6,IOCHPE-MAXION S/A (*) (**),04/06/2030,"DI + 1,45%","1,3","1,05","1,1778","0,0032","1,1746","1,181","1055,386812","100,8416","786,83",,
307,ISPE12,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,4055",2,"2,2249","0,0336","2,1913","2,2586","1134,970404","100,7235","676,5",,
308,ISPE13,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,4076","2,1867","2,2997",0,"2,2997","2,2997","1072,470061","100,548","704,44",35.0,
309,ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",--,--,"0,9594","0,0537","0,9057","1,0133","1131,814318","101,4519","896,97",,
310,ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",--,--,"0,6651","0,0562","0,6089","0,7215","1034,201222","101,0837","1275,63",10.0,
311,JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%","1,4021","1,2","1,3028","0,005","1,2978","1,3079","692,21731","100,9324","165,19",10.0,
312,JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%","1,4","1,1986","1,3",0,"1,3","1,3","1023,729164","101,0115","287,13",,
313,JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",3,"2,3","2,667","0,0298","2,6372","2,697","1071,403083","100,0542","424,94",,
314,JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%","5,4655",5,"5,2202","0,0358","5,1844","5,2561","981,694065","95,0472","771,53",,
315,JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%","2,4812","0,5","1,5286","0,1073","1,4213","1,6361","530,241826","100,4098","156,35",,
316,KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%","2,9692","2,0557","2,5231","0,0529","2,4702","2,5762","406,826069","100,1725","161,05",,
317,KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%","11,8226","7,0935","8,1107","0,7347","7,3761","8,8455","1003,45574","94,4491","243,24",,
318,KRSA12,KORA SAUDE PARTICIPACOES S.A.,30/10/2030,"DI + 2,8%","10,1465","5,614","8,2005","0,8525","7,348","9,0532","977,416873","86,5464","699,75",,
319,LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%","1,5068","1,366","1,4287","0,0049","1,4238","1,4337","1090,347367","103,1685","828,32",15.0,
320,LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%","1,3248","1,15","1,2454","0,0263","1,2191","1,2718","1076,856708","100,0048",5,,
321,LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),25/05/2026,"DI + 2,4%","2,05","1,7762","1,9202","0,0259","1,8943","1,9462","1057,307114","100,2973","159,29",,
322,LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),10/12/2026,"DI + 1,93%","1,5838","1,3908","1,4903","0,0084","1,4819","1,4989","1050,481086","100,4802","279,29",,
323,LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2027,"DI + 1,7%","1,4726","1,2731","1,3797","0,016","1,3636","1,3958","1083,590688","100,5287","421,39",,
324,LMTPA0,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),15/10/2029,"DI + 1,7%","1,5167","1,3","1,4102","0,0122","1,398","1,4226","1077,490475","100,8545","752,09",,
325,LMTPA1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2028,"DI + 1,5%",--,--,"1,5018","0,0056","1,4962","1,5075","1027,805115","99,9965","500,42",,
326,LMTPB1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2030,"DI + 1,7%",--,--,"1,7994","0,027","1,7724","1,8264","1024,956702","99,6843","815,39",,
327,LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),11/07/2027,"DI + 1,65%","1,25","0,85","1,0513","0,0031","1,0481","1,0545","1037,853064","100,699","297,34",,
328,LORTB1,LOCALIZA RENT A CAR (*),15/07/2027,"DI + 1,6%","1,2792","1,0769","1,1928","0,0156","1,1772","1,2086","1035,922991","100,6449","403,45",,
329,LORTB2,LOCALIZA RENT A CAR (*),05/12/2028,"DI + 1,87%","1,3","1,084","1,1861","0,0219","1,1643","1,2081","1065,229067","101,7196","638,74",,
330,LORTB9,LOCALIZA RENT A CAR (*),25/02/2029,DI + 2%,"1,4318","1,1772","1,3096","0,0125","1,2972","1,3222","1030,49271","101,8878","694,81",40.0,
331,LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),15/06/2027,"DI + 2,3%","3,7796","1,0322","2,3594","0,1631","2,1963","2,5227","834,675989","99,9485","223,8",,
332,LVTC22,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*),15/06/2029,"DI + 2,7%","6,911","3,352","5,5473","1,7508","3,7965","7,2982","888,977537","95,7064","400,2",,
333,MATD12,HOSPITAL MATER DEI S.A. (*),15/05/2031,"DI + 0,95%","0,9274","0,7771","0,8504","0,0013","0,8491","0,8518","1057,332623","100,3579","912,59",,
334,MEAL14,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A. (*) (**),11/10/2028,"DI + 4,2%",5,3,"4,0004","0,0014","3,999","4,0019","667,329725","100,3229","423,88",,
335,MGLUA0,MAGAZINE LUIZA S/A (*),15/10/2026,"DI + 1,25%","2,1954","1,3091","1,7951","0,0713","1,7238","1,8665","1063,3707","99,7222","130,41",50.0,
336,MILS18,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),10/01/2030,DI + 2%,"1,0166","0,7","0,8696","0,0295","0,8401","0,8992","1062,328461","102,94","657,23",,
337,MILS19,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),20/06/2029,"DI + 1,3%","1,15","0,75","0,9499",0,"0,95","0,95","1048,632652","100,8973","650,71",5.0,
338,MNLT11,MNLT S.A.,15/10/2026,"DI + 1,75%","1,024","0,5194","0,7584","0,0408","0,7176","0,7993","1078,673277","100,9439","241,84",,
339,MNRVA1,MINERVA S/A (*) (**),15/10/2026,"DI + 1,6%","1,3874","1,18","1,2977","0,004","1,2938","1,3018","1070,970715","100,2865","241,95",,
340,MOTVA8,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/05/2030,"DI + 0,57%","0,6289","0,3034","0,5095","0,0456","0,4639","0,5552","1046,61215","100,2062","862,86",15.0,
341,MOVI17,MOVIDA PARTICIPACOES S/A (*),15/09/2026,"DI + 2,7%","4,4439","3,0516","3,6347","0,6016","3,033","4,2364","496,716311","99,1477","238,06",45.0,
342,MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2027,"DI + 2,95%","5,2285","3,5963","4,4934","0,6017","3,8917","5,0952","982,089863","98,0128","339,39",5.0,
343,MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2029,"DI + 2,9%","5,3183","4,9964","5,1259","0,0739","5,0519","5,1999","951,39412","94,9499","607,18",,
344,MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),27/07/2027,"DI + 2,05%","5,2285","1,75","3,5025","0,0299","3,4726","3,5325","671,232868","98,2968","305,8",,
345,MOVIA2,MOVIDA PARTICIPACOES S/A (*),15/10/2026,"DI + 2,1%","4,4","1,5","2,9878","0,0427","2,9451","3,0306","1065,3994","99,5551","129,53",,
346,MOVIA3,MOVIDA PARTICIPACOES S/A (*),05/03/2027,"DI + 2,5%","5,2446","4,5","4,8385","0,1649","4,6735","5,0035","976,045953","97,036","335,88",,
347,MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),11/11/2027,"DI + 1,55%","1,3","0,8","1,0504","0,0013","1,0491","1,0518","1065,089386","100,7003","356,83",,
348,MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,25/04/2027,"DI + 4,5%","0,65","0,3747","0,519","0,024","0,495","0,5432","496,345715","102,8798","185,29",,
349,MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2028,"DI + 1,3%","0,8","0,6322","0,7197","0,0146","0,7051","0,7345","1077,058121","100,9844","430,31",,
350,MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10/01/2028,"DI + 1,2%","0,8","0,618","0,7135","0,0111","0,7024","0,7246","1038,267962","100,7658","399,19",,
351,MULTA5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2031,"DI + 0,55%","0,65","0,2538","0,4747","0,0331","0,4416","0,5079","1066,010725","100,2674","898,72",35.0,
352,MULTB5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2034,"DI + 0,8%","0,8","0,4","0,6",0,"0,6","0,6","1074,460722","100,9547","1207,87",,
353,MVLV19,MOVIDA PARTICIPACOES S/A (*),05/04/2027,"DI + 2,95%","5,2189","4,5565","4,9405","0,0967","4,8438","5,0372","1059,697622","98,2926","225,95",50.0,
354,MVLVA1,MOVIDA PARTICIPACOES S/A (*),22/12/2027,"DI + 2,9%","5,212","4,5","4,8987","0,0591","4,8397","4,9579","1021,162558","97,9289","272,67",,
355,MVLVA3,MOVIDA PARTICIPACOES S/A (*),10/08/2027,"DI + 2,5%","5,2285",2,"3,6415","0,0388","3,6027","3,6804","999,777747","98,177","418,33",,
356,NATUA3,NATURA COSMÉTICOS S/A (*),15/06/2029,"DI + 1,2%","1,15","0,8","0,9742","0,0187","0,9555","0,993","1047,626676","100,6475","728,55",,
357,NIGP12,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),24/03/2032,"DI + 1,9%","1,1165","0,85","0,9864","0,0135","0,9729","0,9999","1115,454571","103,3236","919,79",,
358,NTSD16,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2029,"DI + 1,2%","0,8294","0,6757","0,75",0,"0,75","0,75","1027,000931","101,2355","694,89",10.0,
359,NTSD17,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),20/06/2028,"DI + 0,8%","0,5296","0,39","0,4606","0,0125","0,4481","0,4732","1046,002005","100,7707","573,91",,
360,NTSD18,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),22/11/2030,"DI + 0,8%","0,8","0,4049","0,6034","0,0073","0,5961","0,6108","1057,540657","100,7191","925,74",,
361,NTSD25,NOVA TRANSPORTE DO SUDESTE S.A. - NTS  (*),13/09/2029,"DI + 1,6%","1,1876","0,8852","1,0282","0,0236","1,0047","1,0519","1019,723498","101,7846","790,87",,
362,NTSD26,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2031,"DI + 1,4%","0,9","0,6017","0,7806","0,0231","0,7575","0,8038","1037,360755","102,2375","912,17",,
363,NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),13/09/2032,"DI + 1,85%","1,0908","0,7978","0,957","0,0495","0,9076","1,0066","1037,977832","103,6037","1017,32",,
364,NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2034,"DI + 1,7%","1,0422","0,7866","0,9193","0,0333","0,886","0,9527","1052,161923","103,667","1184,39",,
365,OMGE13,OMEGA GERAÇÃO S/A (*),15/03/2029,"DI + 1,99%","1,2","0,96","1,0809","0,002","1,0789","1,083","786,361567","101,9322","539,93",,
366,OMGE16,OMEGA GERAÇÃO S/A (*) (**),15/03/2030,"DI + 1,15%","1,05","0,8","0,9297","0,0099","0,9197","0,9397","1009,332419","100,7528","867,33",,
367,OMGE21,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"DI + 1,3%","0,9","0,55","0,7291","0,0155","0,7136","0,7447","635,097668","100,3456","153,86",,
368,OMGE26,OMEGA GERAÇÃO S/A (*) (**),15/03/2031,"DI + 1,25%",--,--,"1,086","0,1982","0,8878","1,2843","1008,255141","100,6441","998,66",35.0,
369,ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2027,"DI + 1,62%",--,--,--,--,--,--,"763,615286","72,6178",N/D,,
370,ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2029,"DI + 1,8%",--,--,--,--,--,--,"791,500326","75,2263",N/D,,
371,ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),10/04/2029,"DI + 1,4%",--,--,--,--,--,--,"775,926039","72,5932",N/D,,
372,OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),10/07/2029,"DI + 2,95%","1,65","1,3","1,4816","0,0244","1,4571","1,5061","964,432748","102,323","404,91",,
373,OPCT16,OCEANPACT SERVICOS MARITIMOS S.A. (*),18/12/2029,"DI + 2,5%","1,7094","1,4497","1,5797","0,0537","1,526","1,6336","1023,564004","102,3564","652,18",,
374,OPCT17,OCEANPACT SERVICOS MARITIMOS S.A.  (*),27/07/2030,DI + 2%,"1,7315","1,4663","1,6015","0,0295","1,572","1,6311","1021,693428","101,1451","733,85",,
375,ORMA15,ORIZON MEIO AMBIENTE S.A. (*),15/11/2028,"DI + 2,4%","1,5373","1,2","1,3709","0,0154","1,3554","1,3864","1016,735563","101,4769","366,73",,
376,OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),20/06/2026,"DI + 2,4%","1,9","1,6","1,75",0,"1,75","1,75","523,4327","100,4513","178,21",,
377,OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),24/05/2027,"DI + 2,45%","1,9794","1,75","1,8686","0,0374","1,8312","1,906","1060,589133","100,5927","261,84",,
378,OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),15/07/2028,"DI + 2,4%","2,4421","1,983","2,3104","0,1878","2,1225","2,4983","1032,721383","100,1871","538,29",,
379,OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),10/06/2029,"DI + 2,7%","2,849","2,0841","2,3032","0,0547","2,2485","2,358","1057,876202","100,9732","631,08",5.0,
380,OVSAA9,UNIDAS LOCACOES E SERVICOS S.A. (*),18/11/2029,"DI + 2,5%","2,6868","2,3341","2,5174","0,033","2,4844","2,5506","1057,398414","99,9535","690,56",,
381,OVSAB0,UNIDAS LOCACOES E SERVICOS S.A. (*),16/05/2028,"DI + 2,3%","2,4404","2,1788","2,3158","0,027","2,2887","2,3429","1044,195326","99,9666","544,41",,
382,OZNH11,OZN HEALTH SPE S.A (*),26/11/2031,"DI + 3,5%","2,2281","1,7601","2,1246","0,5549","1,5697","2,6796","1046,761679","103,4596","645,54",,
383,PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),05/09/2027,"DI + 0,55%",--,--,"0,4928","0,05","0,4428","0,5429","574,707689","100,0567","250,95",,
384,PALFA5,COMPANHIA PAULISTA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%",--,--,"0,6267","0,0754","0,5513","0,7021","999,612899","99,6197","706,16",,
385,PALFA6,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/02/2030,"DI + 0,59%",--,--,"0,5963","0,0215","0,5748","0,6179","1013,690653","99,981","765,51",45.0,
386,PASS12,COMPASS GAS E ENERGIA S.A (*),01/11/2030,"DI + 1,55%",--,--,"1,3306","0,0676","1,2629","1,3983","1069,035942","100,7151","830,97",,
387,PASS13,COMPASS GAS E ENERGIA S.A (*),15/03/2029,"DI + 1,08%","0,9","0,7","0,8003","0,0013","0,7991","0,8017","1009,704831","100,7908","716,68",,
388,PASS14,COMPASS GAS E ENERGIA S.A (*),01/06/2030,"DI + 0,65%","0,5626","0,46","0,4985","0,0189","0,4796","0,5175","1044,818733","100,5233","873,6",50.0,
389,PASS24,COMPASS GAS E ENERGIA S.A (*),01/06/2032,"DI + 0,7%",--,--,"1,3283","0,3889","0,9393","1,7173","1012,335351","97,4407","1046,54",,
390,PEJA21,PRIO FORTE S.A (*),15/08/2027,"DI + 2,05%","1,4","0,7016","1,0524","0,0124","1,0401","1,0649","1032,221699","101,6691","424,87",,
391,PFOR15,PRIO FORTE S.A (*),20/02/2030,"DI + 1,2%",--,"0,9","0,9637","0,0772","0,8865","1,041","1019,936552","100,7198","773,6",,
392,PFOR16,PRIO FORTE S.A (*),15/07/2030,"DI + 1,45%","1,3089","1,0987","1,1693","0,046","1,1233","1,2154","1037,648285","100,9016","817,1",45.0,
393,PFOR25,PRIO FORTE S.A (*),20/02/2032,"DI + 1,35%",--,--,"1,1983","0,0483","1,15","1,2467","1019,023908","100,6172",1036,,
394,PFOR26,PRIO FORTE S.A (*),15/07/2032,"DI + 1,6%","1,4044","1,2","1,2927","0,0493","1,2434","1,3422","1041,811859","101,2792","1059,3",45.0,
395,PGMN26,EMPREENDIMENTOS PAGUE MENOS S/A (*),05/11/2028,"DI + 2,2%","1,7171","1,273","1,5061","0,028","1,4782","1,5342","1078,777215","101,443","530,67",,
396,PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2028,"DI + 1,55%","1,35","1,05","1,2","0,0041","1,1959","1,2041","1073,245701","100,5207","379,5",,
397,PRLG17,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),10/04/2030,"DI + 1,2%","0,9292","0,675","0,8",0,"0,8","0,8","1081,232334","101,3026","824,81",,
398,PSAN23,PARSAN S.A. (*),18/03/2030,"DI + 2,7%","2,2","1,8913","2,05",0,"2,05","2,05","1021,571916","102,1572","848,71",,
399,QUAL16,QUALICORP S/A (*) (**),03/06/2027,"DI + 1,85%","2,4471","2,05","2,1816","0,0316","2,15","2,2133","522,40725","99,6532","269,19",50.0,
400,RADL15,RAIA DROGASIL S/A (*),25/01/2029,"DI + 1,49%","0,85","0,45","0,6499","0,0002","0,6497","0,6502","1044,281643","101,9737","593,42",,
401,RADL19,RAIA DROGASIL S/A (*),22/04/2031,"DI + 0,65%",--,--,"0,6985","0,0548","0,6437","0,7535","1060,035585","99,8278","901,33",,
402,RAIZ12,RAIZEN S.A. (*),24/06/2031,"DI + 0,83%",--,--,--,--,--,--,N/D,N/D,N/D,,
403,RCHL14,LOJAS RIACHUELO S.A. (*),07/11/2027,"DI + 2,35%","1,5585","1,3053","1,4435","0,0271","1,4164","1,4707","1072,018784","100,875","247,47",,
404,RDORA5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,DI + 2%,"1,25","1,1","1,1812","0,0085","1,1727","1,1897","1107,449396","103,5279","1090,92",,
405,RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,1634",1,"1,0774","0,0114","1,0659","1,0889","1089,866892","103,1043","954,9",,
406,RDORB5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,"DI + 1,95%","1,2772","0,7593","1,0274","0,0102","1,0172","1,0377","1110,294963","103,8157","1044,82",,
407,RDORB9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,021","0,85","0,9372","0,0181","0,9191","0,9554","1048,21486","103,4529","904,56",35.0,
408,RDORC1,REDE DOR SÃO LUIZ S/A (*),05/10/2031,DI + 2%,"1,6964","1,5761","1,6376","0,0069","1,6308","1,6446","1086,755079","101,226","864,33",,
409,RDORC3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,15","0,9","1,0269","0,0083","1,0186","1,0353","1091,933301","103,2998","955,45",,
410,RDORC4,REDE DOR SÃO LUIZ S/A (*),15/09/2027,"DI + 0,65%","0,5553","0,39","0,4763","0,0175","0,4588","0,4939","1004,827207","100,309","450,12",35.0,
411,RDORC7,REDE DOR SÃO LUIZ S/A (*),20/06/2029,"DI + 0,79%","0,7","0,5422","0,6166","0,0169","0,5997","0,6335","1041,997536","100,3874","566,17",35.0,
412,RDORC9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,0387","0,85","0,9419","0,0195","0,9225","0,9615","1048,03968","103,4356","904,53",35.0,
413,RDORD3,REDE DOR SÃO LUIZ S/A (*),05/05/2034,"DI + 1,7%","1,2","0,9374","1,0701","0,0033","1,0668","1,0735","1094,033343","103,072","1234,98",40.0,
414,RDORD4,REDE DOR SÃO LUIZ S/A (*),15/09/2031,"DI + 1,1%","1,1","0,8","0,9442","0,0111","0,9331","0,9555","1008,313703","100,6517","1062,16",,
415,RDORD7,REDE DOR SÃO LUIZ S/A (*),20/02/2030,"DI + 1,7%",--,--,"1,0553","0,1255","0,9298","1,1809","1032,884555","101,9565","769,1",,
416,RDORD9,REDE DOR SÃO LUIZ S/A (*),25/07/2031,"DI + 2,25%","1,4239","1,2","1,3063","0,0162","1,2901","1,3225","1058,837649","103,2758","879,45",,
417,RDORE4,REDE DOR SÃO LUIZ S/A (*),15/09/2034,"DI + 1,3%","1,2","0,95","1,0657","0,0168","1,0489","1,0826","1014,212263","101,2381","1341,97",5.0,
418,RDORF1,REDE DOR SÃO LUIZ S/A (*),10/06/2033,"DI + 0,9%",--,--,"0,9398","0,04","0,8998","0,9799","1038,790936","99,8197","1152,64",,
419,RECV12,PETRORECONCAVO S.A. (*),15/10/2029,"DI + 1,15%","0,95","0,65","0,8149","0,022","0,7929","0,837","1075,538527","100,906","685,58",,
420,RENTA5,LOCALIZA RENT A CAR (*),11/08/2033,"DI + 2,35%","1,3","1,15","1,2289","0,0119","1,2169","1,2409","1068,731089","104,9652","1117,04",,
421,RENTC4,LOCALIZA RENT A CAR (*),25/11/2028,"DI + 1,85%","1,246","1,0652","1,1719","0,0165","1,1553","1,1885","1070,080131","101,687","631,99",,
422,RENTC8,LOCALIZA RENT A CAR (*),27/02/2029,"DI + 1,85%","1,25",1,"1,137","0,0134","1,1236","1,1504","1029,843046","101,9614","697,68",,
423,RENTD0,LOCALIZA RENT A CAR (*),10/12/2030,"DI + 1,55%","1,2745",1,"1,1321","0,0143","1,1178","1,1464","1059,119365","101,4131","858,95",10.0,
424,RENTD9,LOCALIZA RENT A CAR (*),16/04/2030,"DI + 1,85%","1,3244","1,0851","1,2113","0,0167","1,1946","1,2281","1090,394059","102,0588","818,46",,
425,RENTE2,LOCALIZA RENT A CAR (*),20/05/2030,"DI + 1,2%",--,--,"1,2171","0,118","1,0991","1,3353","1045,21211","99,9428","853,19",,
426,RENTE4,LOCALIZA RENT A CAR (*),01/08/2032,"DI + 1,3%","1,3161","0,9493","1,1406","0,0148","1,1258","1,1555","1027,212104","100,6387","1019,61",,
427,RENTE9,LOCALIZA RENT A CAR (*),16/04/2034,"DI + 2,15%","1,5","1,298","1,4",0,"1,4","1,4","1105,285342","103,3235","1125,36",,
428,RENTF2,LOCALIZA RENT A CAR (*),20/05/2032,"DI + 1,4%","1,324","0,9792","1,1872","0,1044","1,0828","1,2917","1055,899356","100,9054","1082,7",,
429,RIPR13,RIO PARANA ENERGIA S/A (*) (**),27/06/2027,"DI + 1,29%",--,--,"0,9267","0,0076","0,9191","0,9344","1040,416273","100,411","287,78",,
430,RNDNA0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2027,"DI + 1,5%","1,1516","0,8804","1,0256","0,0041","1,0216","1,0298","1067,052871","100,8434","452,01",,
431,RNDNA1,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),17/05/2031,"DI + 1,17%","1,2266","1,0387","1,1277","0,0162","1,1115","1,144","1054,829252","100,1612","971,08",,
432,RNDNB0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2029,"DI + 1,69%","1,1542","0,8104","1,001","0,0379","0,9631","1,039","1078,925293","101,8951","697,28",,
433,RODB11,RODOVIAS DO BRASIL HOLDING S.A. (*),10/05/2030,"DI + 4,25%","2,3106","2,0502","2,1972","0,0238","2,1734","2,2211","1598,246168","105,5274","688,29",35.0,
434,RRRP14,3R PETROLEUM OLEO E GAS S.A. (*),08/02/2029,DI + 3%,"2,2845","1,85","2,028","0,0213","2,0067","2,0494","1038,983107","101,9036","502,21",10.0,
435,RSAN15,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2026,"DI + 2,5%",--,--,"2,186","0,0094","2,1766","2,1956","1052,640918","100,3358","275,34",,
436,RSAN24,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*) (**),15/02/2026,"DI + 2,25%",--,--,--,--,--,--,N/D,N/D,N/D,,
437,RSAN25,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2028,"DI + 2,9%","2,0073","1,6346","1,8354","0,0497","1,7857","1,8852","1077,932937","102,6291","630,25",5.0,
438,SAEL26,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%","0,4196","0,2","0,3006","0,0016","0,299","0,3023","1046,002973","100,3582","171,17",,
439,SAELA4,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,04/09/2029,"DI + 0,8%","0,65","0,4172","0,5464","0,0452","0,5012","0,5917","1013,84391","100,7953","792,87",,
440,SAPRA1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),15/03/2026,"DI + 1,65%",--,--,"1,2315","0,0349","1,1966","1,2665","501,926499","100,1999",122,,
441,SAPRB1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),15/01/2027,"DI + 0,88%",--,--,"0,7254","0,0427","0,6827","0,7682","1029,132849","100,1179","193,6",,
442,SAPRB4,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2030,"DI + 1,05%",--,--,"0,7488","0,0438","0,705","0,7928","1038,334187","100,9813","825,09",35.0,
443,SAPRC1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/04/2028,"DI + 1,9%",--,--,"0,9943","0,0156","0,9787","1,0099","1089,221429","101,8667","522,81",35.0,
444,SBFC13,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.,29/04/2027,"DI + 2,1%","1,1","0,8","0,95",0,"0,95","0,95","717,853201","101,1088","245,71",,
